,0
0,-1477.851217626594
1,1774.3311943910085
2,-969.3746604523621
3,-194.46375500340946
4,2829.7332454139832
5,-5741.731321836822
6,1252.5777410005685
7,-3263.11900148564
8,849.6849858977366
9,1823.0014182028826
10,11077.255660549505
11,2209.404220342869
12,-6016.1324256891385
13,1554.4600661937147
14,167.50037413532846
15,10800.601974037476
16,11092.999534580624
17,11576.355380230583
18,-6197.129800730152
19,151.52785428077914
20,4146.550681050401
21,12066.510099709267
22,-14338.583755589556
23,-11784.100568564376
24,-10773.377263261471
25,-2804.4593000542372
26,856.5723633558955
27,-3153.7106364066713
28,639.3598573501222
29,106.0788701926358
30,-4290.590207597241
31,1103.102083266247
32,732.1301848944277
33,696.9051312948577
34,3751.6462877192535
35,-376.59756728517823
36,-2005.7332617677748
37,1501.0480043385178
38,439.49703935626894
39,-199.1209091783967
40,1717.639727347996
41,-1180.3390153611545
42,1223.3595357739832
43,788.2769906204194
44,-301.7016936277505
45,-617.2431531504262
46,1596.6845422810875
47,2093.108283441048
48,2376.3114228390623
49,2775.370074032573
50,-2607.3106929655187
51,446.36273988639005
52,1941.5245289993472
53,1441.1591928207781
54,-1735.6369863050058
55,460.2956868803594
56,-1349.9452046530787
57,-250.59720146725886
58,-434.12058225343935
59,-2004.0171892661601
60,-1655.607165021589
61,-1562.2223712771665
