,0
0,1803.4383163773455
1,-1535.4624548214488
2,-234.6987838448258
3,-1213.6950409002602
4,651.0038263817551
5,682.0580203931313
6,704.2395507332403
7,-76.0987395728007
8,-1697.8057065091562
9,456.78788246493787
10,609.1452432398219
11,234.8595370935509
12,392.08213685289957
13,-403.0958023053827
14,-373.45344802411273
15,-328.3308963684831
16,695.4427157292375
17,-195.69692537747324
18,627.2295445364434
19,-1285.9899909833912
20,32.49213837448042
21,35.42826699046418
22,346.5916093159467
23,-376.2383294729516
24,122.0414636383066
25,552.0528324117186
26,-1063.3923530519241
27,-266.24946367763914
28,133.70380267186556
29,154.69612701807637
30,302.1069559996249
31,-68.35530655132607
32,-276.1176045497414
33,1496.2343025847804
34,797.6360379058169
35,1076.0136426676763
36,1284.9587162128882
37,4427.653091127868
38,4721.059839085909
39,-4000.801012511016
40,589.5293067204766
41,-3404.96850694553
42,254.69399018003605
43,-1114.8483851817437
44,257.94244244275615
45,487.7219830910908
46,1978.3121784955729
47,679.4175136626
48,672.4118742310675
49,-732.3757933408488
50,-561.5364915366517
51,118.00047935522161
52,994.2201274719555
53,-1018.877621255815
54,-83.25034029025119
55,29.713135853642598
56,-625.393229430425
57,500.3285462401109
58,540.8747067288496
59,203.4047961179167
60,756.6323810910108
61,-119.96029437647667
