,0
0,-525.9357370783109
1,-1024.7455025315285
2,-2030.7113597493153
3,112.26668619085103
4,2025.240796936443
5,-775.2704365556128
6,-1483.9278381976765
7,-217.3959036122542
8,377.3657788481796
9,-1183.431061395444
10,-306.90431066649035
11,-1112.9070059015648
12,6.478944739094004
13,702.6236586412415
14,-1513.6065231523244
15,259.05887180706486
16,-85.531433567754
17,314.29790843836963
18,692.4825583595084
19,259.9940745390486
20,219.09694239369128
21,-306.66738702356815
22,605.0894104319159
23,163.60943753516767
24,1214.3062792707933
25,-95.64239454618655
26,-645.2705260893563
27,-1298.4964339769213
28,37.5092942873016
29,-1054.794931906974
30,-1120.0939771626145
31,445.8610350161325
32,-2121.2518106520874
33,-313.06561305816285
34,1520.852274284698
35,-1438.2831455565756
36,-157.96493286732584
37,453.99846059374977
38,99.84099836705718
39,-10.682731332373805
40,-598.3584864283912
41,390.98256437072996
42,-2393.285200693994
43,224.18159387412015
44,-274.0280570850009
45,1346.4076292830287
46,-831.3817070947262
47,1135.757311966503
48,-312.0598410880193
49,-871.9955157429213
50,-227.10740254283883
51,953.727722004638
52,-1070.3902261682088
53,-1629.7127496085595
54,1093.5852508394746
55,30.31920633011032
56,663.3220590667333
57,-593.0575544694439
58,-554.1741048455006
59,1546.679212711635
60,-396.9701235345565
61,-205.6567572890781
