,0
0,-3317.065331135411
1,-8828.089773734566
2,-13507.949841414811
3,2568.85664462531
4,14252.779430968687
5,-3728.4481035911012
6,-12615.451225114055
7,-337.72244321228936
8,1578.9566716626287
9,-6287.02176025894
10,-2725.2555002318695
11,-4200.055263197864
12,-554.8446763792308
13,3007.9035754604265
14,-7613.42318256665
15,1228.3692156687612
16,62.456378201022744
17,1437.0334004274337
18,5644.123171690153
19,2781.18648821197
20,2909.122298494447
21,-16.680936642806046
22,1201.7015649377136
23,1598.6774384756573
24,3835.9777342113666
25,311.71218454418704
26,-2423.597729586996
27,-4265.585506340489
28,-102.88538893824443
29,-3373.0480271006236
30,-2794.210559406434
31,1704.167992478935
32,-6027.163401922677
33,-1440.7248549930518
34,3413.376876870054
35,-4010.8609816618264
36,-191.16849866032135
37,1249.9963243800448
38,-137.59758469788358
39,70.23490464442875
40,-742.615040253615
41,553.9664417196764
42,-4461.636527683819
43,381.1179903469747
44,553.517752606771
45,2398.5266010171035
46,-1520.714925738168
47,439.951616882463
48,-18.523096977151
49,-1466.9165948337177
50,-250.98081524425652
51,1034.0823540106649
52,-1062.1920875086216
53,-1701.1662568679312
54,224.85669207107276
55,-312.69964299711864
56,704.2510511648143
57,-284.60407392610796
58,-490.0188931609737
59,773.0601981831715
60,-412.7294687543763
61,103.61262122751214
