,0
0,-4307.1009933277965
1,960.2787536387332
2,532.801919615129
3,6084.931655303808
4,764.4356593883131
5,-1059.8266830253415
6,505.44471859629266
7,-585.4049702843186
8,-502.1986326025799
9,-96.76905610761605
10,17.690999136306345
11,163.68858308088966
12,109.91683556186035
13,38.6362953458447
14,-1.2906935662031174
15,136.03790410445072
16,1221.7298801834695
17,1389.9788182226475
18,1638.4840987699572
19,1810.5774960750714
20,-2464.2679657677654
21,-2311.7290363016073
22,-1384.7211020812392
23,-365.64335772464983
24,-233.23864019522443
25,-138.77570975827985
26,155.3408830924891
27,-342.162749663461
28,151.52517267526127
29,61.30448504956439
30,152.52361559588462
31,105.45576166547835
32,596.612158807693
33,-2421.0820566623006
34,197.60624979482964
35,214.09945513354614
36,1084.7909990148619
37,-662.018052314641
38,234.0511145107448
39,128.6119244203437
40,-313.4345146394335
41,633.5745428779628
42,-417.6557636859361
43,1193.3160096586216
44,115.70416848780587
45,-344.3713869303465
46,-354.53035846655257
47,1092.2259440687485
48,336.9025990101509
49,253.15182808972895
50,612.9178405334242
51,348.6938325932715
52,-746.3897940013558
53,671.0465007608291
54,-546.7464119528886
55,673.4568998315372
56,293.5848910077475
57,136.74219838436693
58,121.78376505174674
59,336.92221679654904
60,947.8080431537237
61,1070.070912469644
