,0
0,-739.5719092474319
1,-533.9418454610277
2,963.1318922631908
3,1060.4451047056355
4,-142.67876745201647
5,179.94372318149544
6,-294.3640337891411
7,876.9146402755287
8,1384.6901451982558
9,-62.17814379232004
10,333.1649944430683
11,947.6133094606921
12,35.91722133359872
13,-188.40707410825416
14,736.3138209250756
15,-1292.8155949441716
16,762.1193738048896
17,-1077.4775275913998
18,-1084.3438412556425
19,-427.4713730607182
20,-414.2789680471178
21,1363.2635696406942
22,2143.107408283744
23,-622.1984884170815
24,735.2955613818485
25,-85.08041347679682
26,1747.7393206809647
27,778.5568669149652
28,-5.2776655743364245
29,65.48562926775776
30,275.97837637597695
31,1513.3970451783389
32,1432.0402541861404
33,2822.872458647238
34,-884.6825494994409
35,-70.98903202358633
36,-1504.3546155760996
37,-5505.060377382906
38,-382.7347495572176
39,-315.13374566216953
40,-389.7158827180974
41,927.2957068390679
42,-459.3518796360586
43,-1115.2068004179746
44,4601.337593800621
45,375.636462909868
46,2159.8551892710384
47,-2408.9916806071997
48,10935.228633353254
49,4843.631655609701
50,-10921.47559882002
51,-2533.461414896883
52,-2366.3092823491897
53,-1675.3798310973216
54,-451.5744687283877
55,1719.3368818762247
56,102.42306034755893
57,2575.5712062411476
58,-47.09582825633697
59,-2548.4398897129577
60,-363.96423808531836
61,4592.222828982631
