,0
0,1094681.2299576967
1,1103569.979027859
2,1117140.795204758
3,1100497.0128434952
4,1100629.1878197575
5,1073794.733714462
6,1082346.7043480766
7,1087195.5941868199
8,1088065.1528430968
9,1079812.6058403458
10,1074693.1675106743
11,1074610.206531475
12,1077026.8718771436
13,1071347.571949874
14,1078457.7418344407
15,1091065.3485997538
16,1089469.2092987127
17,1088584.8264503896
18,1096363.841696697
19,1100074.4333173104
20,1107124.45784923
21,1107770.4926197454
22,1126068.1364513868
23,1137410.8538958253
24,1156878.7918070327
25,1149631.4376609272
26,1146141.6017844577
27,1159021.5903611858
28,1199370.3505575308
29,1201689.801395093
30,1209340.9972752742
31,1195637.2430007358
32,1190301.2144069956
33,1194339.6920417077
34,1188166.220518127
35,1187785.8472390994
36,1182013.7317879556
37,1177696.5103869345
38,1171410.916694999
39,1164483.1949300254
40,1165504.1332078138
41,1166437.2922221567
42,1173573.8526866143
43,1168846.6416126061
44,1172606.492297016
45,1185015.2219250042
46,1178846.0874028374
47,1181318.5543469393
48,1180599.274273869
49,1184818.0296003828
50,1186698.0010134995
51,1191202.6116480376
52,1186108.7733769908
53,1195445.7172542796
54,1194375.2490773045
55,1198233.9940531298
56,1199395.4177925624
57,1199444.9580751446
58,1198054.24448801
59,1193269.0529070487
60,1194022.8094862427
61,1191892.2710051378
62,1192898.2071818127
