,0
0,802.6521297267172
1,-408.32625497935805
2,-967.5439685459714
3,250.21601131930947
4,-273.52745260857046
5,-617.7390473838896
6,24.323687804164365
7,-490.9976403460605
8,1517.351582866977
9,188.90682729752734
10,805.8593776084017
11,914.3156541556818
12,306.5824552103877
13,764.127435725648
14,1585.1288914451143
15,638.8292625289178
16,-549.5739308375632
17,690.5180344041437
18,-1247.8576584709808
19,133.86271862557624
20,1237.8416300745448
21,1951.232866156497
22,-1408.571104443632
23,-1357.552600038005
24,-1230.0329318469157
25,220.29746100178454
26,673.0807252209634
27,-264.9355007362319
28,220.71778604423162
29,-284.9280706170248
30,878.4311857002322
31,-367.29358029412106
32,-676.8239996969933
33,1697.7173771241214
34,693.6013265480287
35,3695.3943679622607
36,-397.68901514553
37,-148.36214532447048
38,11290.79015232483
39,984.8491106138099
40,-248.02435631863773
41,477.7894202421885
42,-1165.3569409198826
43,-1398.2007451393874
44,-622.3650121879764
45,-535.7100997914094
46,-17.136790769873187
47,1388.1855287312064
48,495.7633008918492
49,-131.99951304972637
50,-754.3895137826912
51,1776.5824266490526
52,-2025.6649453331484
53,-575.8682351197349
54,9.181468543945812
55,125.32778424408752
56,1994.3614897669759
57,-765.0932589161675
58,1372.6745681869797
59,769.896796150133
60,247.00104437116534
61,-135.0594741271343
