,Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,pct_change,change_amount,turnover,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes,prediction,predict_percentages,actual_percentage
1508,2023-12-26,002905,10.52,10.12,10.8,10.07,58627,60442572.7,7.0,-2.97,-0.31,1.68,2023,12,26,10.892,11.076,10.9405,34.027777777777814,0.02507484952482031,0.16038280516710102,-0.1353079556422807,10.697190776761257,10.9265,0.3931957460819745,11.71289149216395,10.140108507836052,24.05,-2.9721955896452545,0.4942857142857144,10.43,10.68,10.8,10.23,,,
1509,2023-12-27,002905,10.12,10.1,10.29,9.97,46567,47028207.06,3.16,-0.2,-0.02,1.33,2023,12,27,10.666,10.940999999999999,10.9265,29.411764705882362,-0.033271886042266274,0.12165186692522757,-0.15492375296749383,10.696933011518515,10.92,0.406176005407188,11.732352010814376,10.107647989185624,24.05,-0.19762845849802257,0.495,10.12,10.52,10.8,10.07,,,
1510,2023-12-28,002905,10.03,10.41,10.47,9.99,59576,61477969.8,4.75,3.07,0.31,1.7,2023,12,28,10.463999999999999,10.833,10.92,40.21739130434785,-0.05387662888209377,0.08654616776376331,-0.14042279664585708,10.696774651659561,10.9215,0.40412706443722035,11.72975412887444,10.11324587112556,24.05,3.069306930693072,0.5064285714285715,10.1,10.12,10.29,9.97,,,
1511,2023-12-29,002905,10.43,10.96,11.28,10.42,110457,120664299.0,8.26,5.28,0.55,3.16,2023,12,29,10.332,10.757,10.9215,42.9065743944637,-0.025531323370479697,0.06413066953691471,-0.0896619929073944,10.697043724604615,10.932,0.4021599577022377,11.736319915404476,10.127680084595525,24.05,5.283381364073003,0.5157142857142857,10.41,10.03,10.47,9.99,,,
1512,2024-01-02,002905,10.96,10.93,11.19,10.85,64656,70914039.76,3.1,-0.27,-0.03,1.85,2024,1,2,10.404,10.719,10.932,40.42553191489361,-0.005425670067985777,0.05021940161593462,-0.0556450716839204,10.697183031477232,10.931,0.40213770880411553,11.73527541760823,10.126724582391768,24.05,-0.27372262773723843,0.5235714285714285,10.96,10.43,11.28,10.42,,,
1513,2024-01-03,002905,10.85,11.08,11.18,10.8,53239,58660591.4,3.48,1.37,0.15,1.52,2024,1,3,10.504000000000001,10.698,10.931,48.13432835820897,0.022354265369216364,0.044646374366590975,-0.02229210899737461,10.697371438275871,10.947,0.401341172622773,11.749682345245546,10.144317654754452,24.05,1.3723696248856498,0.522142857142857,10.93,10.96,11.19,10.85,,,
1514,2024-01-04,002905,11.04,11.04,11.12,10.86,37653,41287157.68,2.35,-0.36,-0.04,1.08,2024,1,4,10.696000000000002,10.681000000000001,10.947,47.60147601476013,0.040673539397003466,0.043851807372673475,-0.0031782679756700086,10.697490657833745,10.947,0.401341172622773,11.749682345245546,10.144317654754452,24.05,-0.3610108303249149,0.522142857142857,11.08,10.85,11.18,10.8,,,
1515,2024-01-05,002905,11.0,11.21,11.34,10.94,71108,79416982.0,3.62,1.54,0.17,2.03,2024,1,5,10.884,10.674000000000001,10.947,47.601476014760166,0.06812398441140033,0.04870624278041885,0.019417741630981478,10.69782721537076,10.9465,0.4009892372884463,11.748478474576894,10.144521525423107,24.05,1.5398550724637916,0.5199999999999999,11.04,11.04,11.12,10.86,,,
1516,2024-01-08,002905,11.14,11.0,11.5,11.0,82643,92690751.8,4.46,-1.87,-0.21,2.37,2024,1,8,11.044,10.687999999999999,10.9465,47.42647058823529,0.07210226487098303,0.05338544719853169,0.018716817672451348,10.698057661362833,10.949,0.40116803147035696,11.751336062940714,10.146663937059285,24.05,-1.873327386262269,0.5142857142857142,11.21,11.0,11.34,10.94,,,
1517,2024-01-09,002905,11.0,11.12,11.32,11.0,56165,62558428.0,2.91,1.09,0.12,1.61,2024,1,9,11.052,10.728,10.949,47.619047619047606,0.08397012261144354,0.05950238228111406,0.02446774033032948,10.698276236910294,10.9365,0.3911289328410533,11.718757865682107,10.154242134317894,24.05,1.0909090909090757,0.5128571428571428,11.0,11.14,11.5,11.0,,,
