,Date,Open,High,Low,Close,Volume,pct_change,turnover,Amount,change_amount,Amplitude,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes,prediction,predict_percentages,actual_percentage
1870,2023-09-22,45.4461273,46.51184511,45.4461273,46.37709918,11599733,1.2299,0.5562,435627483.51,0.5634829800000034,2.2979397781299578,2023,9,22,46.428547626,47.413417878000004,49.1473530045,23.336968375136337,-1.3416130172669725,-1.004172214295149,-0.33744080297182344,51.13040570604156,48.913997553,2.243307234356306,53.40061202171261,44.42738308428739,24.05,1.229946524064185,1.3019606742857153,45.8136162,45.50737545,46.21785399,45.50737545,,,
1871,2023-09-25,45.58087323,46.16885547,45.58087323,45.67887027,9366100,-1.5055,0.4491,350142197.46,-0.6982289100000045,1.2872083668543743,2023,9,25,46.291351770000006,47.045928978,48.913997553,26.750000000000014,-1.382006064412451,-1.0797389843186096,-0.3022670800938414,51.128435794353855,48.6071443215,2.245202483709506,53.09754928891901,44.11673935408099,24.05,-1.5055467511886023,1.1978388192857155,46.37709918,45.4461273,46.51184511,45.4461273,,,
1872,2023-09-26,45.53187471,45.98511102,45.53187471,45.70336953,6710178,0.0536,0.3218,250679397.85,0.024499260000006018,0.9916912355936771,2023,9,26,46.056158874000005,46.522869777000004,48.6071443215,21.55287817938428,-1.3959493248892372,-1.142981052432735,-0.2529682724565021,51.127031701599094,48.330915165,2.245638702004153,52.82219256900831,43.83963776099169,24.05,0.05363368195228091,1.1575900350000008,45.67887027,45.58087323,46.16885547,45.58087323,,,
1873,2023-09-27,45.21338433,45.88711398,45.21338433,45.323631,7829642,-0.8309,0.3754,290373029.57,-0.37973853000000446,1.4864864864864988,2023,9,27,45.926312796000005,46.396698588,48.330915165,22.934472934473007,-1.4212578097085,-1.198636403887888,-0.22262140582061196,51.12527963730701,48.0865350465,2.295633143595221,52.67780133369045,43.49526875930956,24.05,-0.8308764406325442,1.1287159071428583,45.70336953,45.53187471,45.98511102,45.53187471,,,
1874,2023-09-28,44.99289099,45.66662064,44.99289099,45.11538729,6774000,-0.4595,0.3248,250045430.0,-0.20824370999999786,1.4933478142818322,2023,9,28,45.779317236,46.208054286,48.0865350465,21.739130434782652,-1.4415017583309009,-1.2472094747764908,-0.19429228355441008,51.123710272033314,47.861754336000004,2.357763131894929,52.57728059978986,43.14622807221015,24.05,-0.45945945945945477,1.1304658542857153,45.323631,45.21338433,45.88711398,45.21338433,,,
1875,2023-10-09,44.4661569,45.16438581,44.4661569,44.96839173,7957395,-0.3258,0.3816,290777694.49,-0.14699556000000058,1.5527104331244834,2023,10,9,45.639671454,46.034109539999996,47.861754336000004,12.977099236641322,-1.4526611729116325,-1.2882998144035192,-0.1643613585081134,51.12182271360401,47.539589067,2.2862925285557436,52.11217412411149,42.96700400988851,24.05,-0.32582134129786056,1.0779674400000008,45.11538729,44.99289099,45.66662064,44.99289099,,,
1876,2023-10-10,44.02517022,45.29913174,44.02517022,44.15991615,10548572,-1.7979,0.5058,382420264.64,-0.8084755799999996,2.8848821081830796,2023,10,10,45.357929964,45.824640867,47.539589067,21.303258145363543,-1.5093435391738907,-1.3325085593575936,-0.17683497981629714,51.11899376989037,47.129226462000005,2.1034339830831277,51.33609442816626,42.92235849583375,24.05,-1.7978752383546737,0.8670988092857154,44.96839173,44.4661569,45.16438581,44.4661569,,,
1877,2023-10-11,43.6086828,44.52740505,43.6086828,43.87817466,10595736,-0.638,0.5081,379781569.87,-0.2817414900000017,2.0938023450586307,2023,10,11,45.054139140000004,45.555149007,47.129226462000005,16.169154228855817,-1.5590274089329412,-1.3778123292726632,-0.18121507966027806,51.11603954165196,46.811348563500005,2.0896019009290825,50.99055236535817,42.63214476164184,24.05,-0.638002773925106,0.8723486507142866,44.15991615,44.02517022,45.29913174,44.02517022,,,
1878,2023-10-12,44.50290579,45.9361125,44.50290579,45.34813026,22507281,3.3501,1.0793,831424485.52,1.4699555999999987,3.160453808752027,2023,10,12,44.689100165999996,45.307706481000004,46.811348563500005,37.52535496957404,-1.462925408215014,-1.3948349450611335,-0.06809046315388056,51.11104505967833,46.5332819625,1.8745151943265703,50.28231235115314,42.78425157384686,24.05,3.350083752093802,0.9484713514285724,43.87817466,43.6086828,44.52740505,43.6086828,,,
1879,2023-10-13,43.89042429,45.21338433,43.89042429,44.98064136,10371524,-0.8104,0.4973,379232949.03,-0.3674888999999979,2.941176470588231,2023,10,13,44.694000018000004,45.236658627000004,46.5332819625,33.20158102766803,-1.4002756571315729,-1.3959230874752215,-0.004352569656351335,51.10859989906984,46.2833895105,1.717627555561253,49.71864462162251,42.84813439937749,24.05,-0.8103727714748765,0.964220875714287,45.34813026,44.50290579,45.9361125,44.50290579,,,
1880,2023-10-16,44.29466208,45.43387767,44.29466208,45.18888507,11861519,0.463,0.5688,435849556.12,0.20824370999999786,2.5210084033613427,2023,10,16,44.667050832,45.153361143,46.2833895105,36.56126482213438,-1.3186215031245254,-1.3804627706050823,0.06184126748055685,51.10590080033212,46.040234355,1.4844414051019048,49.00911716520381,43.071351544796194,24.05,0.4629629629629539,0.9764705057142871,44.98064136,43.89042429,45.21338433,43.89042429,,,
1881,2023-10-17,44.8336458,46.6710903,44.8336458,46.29135177,19349858,2.4397,0.9279,727542918.32,1.1024667000000008,3.969304048690138,2023,10,17,44.7111495,45.034539732,46.040234355,49.54954954954952,-1.151674363624707,-1.3347050892090073,0.18303072558430022,51.10232240625944,45.8093288295,0.9502102691074268,47.70974936771485,43.908908291285144,24.05,2.439685551640003,1.0429684971428586,45.18888507,44.29466208,45.43387767,44.29466208,,,
1882,2023-10-18,45.4461273,46.31585103,45.4461273,45.4461273,9066703,-1.8259,0.4348,338805688.83,-0.845224469999998,1.913746630727756,2023,10,18,45.137436623999996,45.095787882,45.8093288295,45.83333333333333,-1.0751761423798385,-1.2827992998431736,0.20762315746333515,51.10035326296973,45.7333811235,0.9129443914141917,47.55926990632839,43.90749234067162,24.05,-1.8258798623974504,1.0447184442857151,46.29135177,44.8336458,46.6710903,44.8336458,,,
1883,2023-10-19,44.2211643,45.17663544,44.2211643,44.25791319,9576232,-2.6146,0.4592,348080431.12,-1.188214110000004,2.1588707445336293,2023,10,19,45.451027152,45.070063659,45.7333811235,40.620384047267365,-1.0977752297534593,-1.2457944858252308,0.14801925607177147,51.09783819603563,45.585773082,0.9001901205149857,47.38615332302997,43.78539284097003,24.05,-2.614555256064699,1.081467334285715,45.4461273,45.4461273,46.31585103,45.4461273,,,
1884,2023-10-20,43.74342873,44.69889987,43.74342873,43.89042429,7665666,-0.8303,0.3676,275912896.55,-0.3674888999999979,2.176946692715602,2023,10,20,45.232983737999994,44.963491878,45.585773082,34.64447806354009,-1.1322861622569675,-1.2230928211115781,0.09080665885461059,51.095718149097245,45.437552559,0.923973295039162,47.28549914907832,43.589605968921674,24.05,-0.8303349017437012,1.0735925721428576,44.25791319,44.2211643,45.17663544,44.2211643,,,
