,Date,Open,High,Low,Close,Volume,pct_change,turnover,Amount,change_amount,Amplitude,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes,prediction,predict_percentages,actual_percentage
1137,2024-06-13,131.02976528,134.33329612,131.02976528,131.84792946,6179224,-1.7711,0.5472,529708524.78,-2.3773072400000217,2.505561409671005,2024,6,13,134.20250532,138.04330440799998,142.67970157899998,23.26045235359466,-7.000596920778094,-6.731482012747172,-0.26911490803092164,113.00060571933086,141.573991047,6.1870669934313876,153.94812503386277,129.19985706013722,24.05,-1.771132834962641,4.930122049999999,134.2252367,131.69355886,137.32808576,131.69355886,,,
1138,2024-06-14,129.53237046,137.80663462,129.53237046,136.74147748,10533450,3.7115,0.9328,917839250.74,4.893548019999997,6.0510273199367814,2024,6,14,133.014966884,136.86941919199998,141.573991047,41.145429203014,-6.546877095652775,-6.694561029328293,0.14768393367551802,113.05288030727483,140.95189252,6.0044956054799865,152.96088373095998,128.94290130904002,24.05,3.7115091909612374,4.975312189999999,131.84792946,131.02976528,134.33329612,131.02976528,,,
1139,2024-06-17,131.986863,137.12740398,131.986863,132.6043454,9155793,-3.0255,0.8108,792339084.7,-4.1371320799999864,3.8766006984866106,2024,6,17,133.39163546,136.25054197999998,140.95189252,37.31405679802712,-6.4468179445072735,-6.645012412364089,0.1981944678568155,113.09022837935018,140.202044116,6.066502821950974,152.33504975990195,128.06903847209804,24.05,-3.025513659968382,4.979632899999999,136.74147748,129.53237046,137.80663462,129.53237046,,,
1140,2024-06-18,129.7484893,134.65747438,129.7484893,131.01432822,7750469,-1.1991,0.6864,661767132.24,-1.5900171799999896,3.74690703428774,2024,6,18,133.388548048,135.41168232,140.202044116,30.06681085776475,-6.421794989227948,-6.600368927736861,0.17857393850891334,113.11916558224331,139.487857027,6.272286802398758,152.0324306317975,126.94328342220247,24.05,-1.1990686845168685,4.642222984285714,132.6043454,131.986863,137.12740398,131.986863,,,
1141,2024-06-19,127.15506322,131.21501,127.15506322,128.99207336,6961034,-1.5435,0.6165,582281760.63,-2.022254860000004,3.1474389660124493,2024,6,19,133.286663452,134.528983116,139.487857027,28.687996705878504,-6.490326736866933,-6.578360489562876,0.08803375269594227,113.14214781363702,138.349672595,5.9878858373971395,150.32544426979427,126.37390092020571,24.05,-1.5435371745021853,4.626247585714284,131.01432822,129.7484893,134.65747438,129.7484893,,,
1142,2024-06-20,125.5032978,130.24247522,125.5032978,125.9664096,6447626,-2.3456,0.571,529654148.46,-3.0256637600000005,3.7622549019607767,2024,6,20,132.240030784,133.221268052,138.349672595,26.83150466697495,-6.711419354910362,-6.604972262632373,-0.10644709227798899,113.15932342144592,137.236177082,6.121758959231533,149.47969500046307,124.99265916353694,24.05,-2.3456199138343736,4.681083074285714,128.99207336,127.15506322,131.21501,127.15506322,,,
1143,2024-06-21,123.66628766,126.13621726,123.66628766,125.6576684,5512067,-0.2451,0.4881,446587912.2,-0.30874120000000005,1.9656019656019659,2024,6,21,131.063726812,132.03934684799998,137.236177082,28.08065997806365,-6.832785583236017,-6.650534926753102,-0.18225065648291494,113.17361729472904,136.034595474,5.90338143096975,147.8413583359395,124.22783261206051,24.05,-0.2450980392156854,4.560760294285712,125.9664096,125.5032978,130.24247522,125.5032978,,,
1144,2024-06-24,121.952774,125.3489272,121.952774,122.23064108,6319415,-2.7273,0.5596,505637289.76,-3.4270273200000076,2.7784794139934332,2024,6,24,128.846964996,131.11930022800001,136.034595474,26.365662640449756,-7.123387678440054,-6.745105477090492,-0.3782822013495615,113.1854770644094,135.03674677700002,6.468237378903026,147.97322153480607,122.10027201919397,24.05,-2.7272727272727337,4.50097346285714,125.6576684,123.66628766,126.13621726,123.66628766,,,
1145,2024-06-25,118.88079906,123.0333682,118.88079906,119.7915856,6395104,-1.9955,0.5663,499522601.88,-2.4390554799999933,3.466494845360822,2024,6,25,126.77222413200002,130.08038609,135.03674677700002,20.270879763807642,-7.464457703817089,-6.8889759224358125,-0.5754817813812769,113.19421949245698,133.965916137,7.131539879456701,148.22899589591339,119.70283637808659,24.05,-1.9954533973225552,4.530821362857141,122.23064108,121.952774,125.3489272,121.952774,,,
1146,2024-06-26,118.89623612,121.7212181,118.89623612,120.7178092,5297931,0.7732,0.4692,413400075.09,0.9262236000000001,2.340153452685425,2024,6,26,124.52767560800001,128.90716953,133.965916137,24.981458547555633,-7.5727259812057355,-7.025725934189797,-0.5470000470159384,113.20245886762807,132.79986559399998,7.3023926381373405,147.40465087027465,118.1950803177253,24.05,0.773195876288657,4.381276594285714,119.7915856,118.88079906,123.0333682,118.88079906,,,
1147,2024-06-27,118.49487256,120.84130568,118.49487256,118.49487256,4404472,-1.8414,0.3901,340805407.22,-2.2229366400000004,1.9801980198019806,2024,6,27,122.87282277599999,127.55642678,132.79986559399998,25.508334392760915,-7.748580962052074,-7.1702969397622525,-0.5782840222898216,113.20727296966102,131.545270141,7.504275623115302,146.5538213872306,116.5367188947694,24.05,-1.8414322250639437,4.278270914285714,120.7178092,118.89623612,121.7212181,118.89623612,,,
1148,2024-06-28,117.56864896,121.01111334,117.56864896,118.15525724,5378594,-0.2866,0.4763,414972649.83,-0.33961532000000716,2.913509276195445,2024,6,28,121.378515368,126.22112109,131.545270141,27.04556589906909,-7.825147984401184,-7.301267148690039,-0.5238808357111449,113.2127630990412,130.30652052300002,7.5705578457154665,145.44763621443096,115.16540483156908,24.05,-0.28660760812924124,4.15256914,118.49487256,118.49487256,120.84130568,118.49487256,,,
1149,2024-07-01,115.99406884,120.98023922,115.99406884,120.0231415,5538434,1.5809,0.4905,428426124.97,1.8678842599999967,4.1543408360128655,2024,7,1,119.878033136,124.36249906600001,130.30652052300002,32.18555714968916,-7.646955904425084,-7.370404899837048,-0.27655100458803616,113.22053536792424,129.25803049799998,7.464002134128608,144.1860347662572,114.33002622974277,24.05,1.5808727462764516,4.297015915714286,118.15525724,117.56864896,121.01111334,117.56864896,,,
1150,2024-07-02,115.90144648,119.9459562,115.90144648,116.33368416,5823589,-3.074,0.5157,441815002.65,-3.68945733999999,3.476645435244156,2024,7,2,119.43653322,123.10437867600001,129.25803049799998,23.1090487238979,-7.714517613567182,-7.439227442583075,-0.2752901709841069,113.22426666084657,128.08264869299998,7.559996824125152,143.20264234125028,112.96265504474968,24.05,-3.073954983922822,4.176827377142857,120.0231415,115.99406884,120.98023922,115.99406884,,,
1151,2024-07-03,114.57385932,116.98204068,114.57385932,115.006097,4190605,-1.1412,0.3711,313638404.12,-1.3275871600000073,2.0939597315436242,2024,7,3,118.744952932,121.63631427,128.08264869299998,23.862002874940103,-7.7854402347632,-7.5084700010191,-0.2769702337441,113.22580211700114,126.72949234299999,7.343700346646105,141.4168930362922,112.04209164970779,24.05,-1.1411889596602998,4.112873842857142,116.33368416,115.90144648,119.9459562,115.90144648,,,
1152,2024-07-04,114.28055518,116.84310714,114.28055518,114.40405166,3791152,-0.5235,0.3357,283361361.04,-0.6020453400000036,2.239913641883693,2024,7,4,117.60261049199998,120.23771663400001,126.72949234299999,10.005527915975662,-7.800309834221494,-7.56683796765958,-0.23347186656191443,113.22671995150772,125.56041384400001,7.352093733677989,140.264601311356,110.85622637664403,24.05,-0.5234899328859122,3.7048943999999997,115.006097,114.57385932,116.98204068,114.57385932,,,
1153,2024-07-05,112.08849266,115.77795,112.08849266,115.20677878,4935021,0.7017,0.437,364672720.63,0.8027271200000001,3.202465496449153,2024,7,5,116.784446312,119.08148084,125.56041384400001,14.626490897677328,-7.6590321736919975,-7.585276808866063,-0.07375536482593414,113.2287257294187,124.57784605299999,7.357251065626833,139.29234818425365,109.86334392174632,24.05,0.7016596950478959,3.6012455685714286,114.40405166,114.28055518,116.84310714,114.28055518,,,
1154,2024-07-08,113.64763572,118.093509,113.64763572,115.12959348,6001393,-0.067,0.5315,451770157.95,-0.07718529999999646,3.8616251005631543,2024,7,8,116.19475062000001,118.03639187799999,124.57784605299999,15.585284280936449,-7.467219361896028,-7.5616653194720564,0.09444595757602858,113.23106448613119,123.70333660399999,7.390445900627147,138.48422840525427,108.92244480274569,24.05,-0.0669971861181784,3.5681661542857137,115.20677878,112.08849266,115.77795,112.08849266,,,
1155,2024-07-09,113.26170922,118.5566208,113.26170922,117.8619531,7035001,2.3733,0.623,528554579.01,2.732359619999997,4.492468893254752,2024,7,9,115.216041016,117.32628711800001,123.70333660399999,26.606099935107054,-7.013876142376148,-7.452107484052876,0.43823134167672784,113.23773383842706,123.02024669900001,7.259787448001519,137.53982159500305,108.50067180299698,24.05,2.373290426387764,3.656377925714285,115.12959348,113.64763572,118.093509,113.64763572,,,
1156,2024-07-10,119.9459562,125.47242368,119.9459562,123.71259884,11751868,4.964,1.0407,939414386.39,5.8506457400000045,4.467182430746201,2024,7,10,115.521694804,117.133323868,123.02024669900001,45.765661252900216,-6.112044317141198,-7.184094850670541,1.0720505335293433,113.2628739338918,122.494614806,6.769853978207969,136.03432276241594,108.95490684958406,24.05,4.9639816633922695,3.8614702942857155,117.8619531,113.26170922,118.5566208,113.26170922,,,
1157,2024-07-11,124.12939946,131.0606394,124.12939946,127.10875204,11935813,2.7452,1.057,987603521.5,3.3961532000000005,5.452999757104697,2024,7,11,117.262995172,117.43280283200002,122.494614806,52.44282744282743,-5.064909790622167,-6.760257838660866,1.6953480480386993,113.29654266446921,122.257655935,6.502915589444833,135.26348711388968,109.25182475611034,24.05,2.7451959071624676,4.2099067914285735,123.71259884,119.9459562,125.47242368,119.9459562,,,
1158,2024-07-12,121.04198746,125.6576684,121.04198746,122.46219698,8450424,-3.6556,0.7484,670656125.06,-4.646555059999997,3.7690659271397995,2024,7,12,119.80393524799999,118.29419077999998,122.257655935,50.374438342486265,-4.557450838271109,-6.319696438582915,1.7622456003118065,113.31229515281561,121.54369191,5.541879645112082,132.62745120022416,110.45993261977584,24.05,-3.655574447413168,4.3786118042857165,127.10875204,124.12939946,131.0606394,124.12939946,,,
1159,2024-07-15,109.603126,118.51030962,109.603126,116.3954324,14002242,-4.954,1.24,1035644734.58,-6.066764579999997,7.6525198938992025,2024,7,15,121.255018888,118.724884754,121.54369191,45.084897229669345,-4.591890704340557,-5.974135291734444,1.3822445873938873,113.32105028318878,120.73324625999999,4.997716569866359,130.7286793997327,110.73781312026728,24.05,-4.953989663431235,5.000504792857145,122.46219698,121.04198746,125.6576684,121.04198746,,,
1160,2024-07-16,115.03697112,122.4158858,115.03697112,121.82927752,10335546,4.6684,0.9153,804841636.84,5.433845120000001,6.056766345666493,2024,7,16,121.50818667200001,118.36211384399999,120.73324625999999,51.422924901185766,-4.133075140214444,-5.605923261430445,1.4728481212160007,113.33884681300225,120.27399372500001,4.388073715845552,129.05014115669113,111.49784629330891,24.05,4.668435013262595,5.325785700000002,116.3954324,109.603126,118.51030962,109.603126,,,
1161,2024-07-17,120.91849098,127.60273796,120.91849098,124.90125246,10790546,2.5215,0.9556,873110673.46,3.07197493999999,5.351625262637497,2024,7,17,122.301651556,118.91167318000001,120.27399372500001,58.027079303675045,-3.4814458552698966,-5.1810277801983355,1.699581924928439,113.36404139052415,120.06945268,4.042006392575703,128.1534654651514,111.9854398948486,24.05,2.5215408008109286,5.635629547142858,121.82927752,115.03697112,122.4158858,115.03697112,,,
1162,2024-07-18,122.70918994,127.1241891,122.70918994,124.97843776,7778233,0.0618,0.6888,627107071.17,0.07718530000001067,3.532608695652169,2024,7,18,122.53938228,119.90118872599999,120.06945268,58.605919003115275,-2.925078262162117,-4.729837876591092,1.804759614428975,113.38225564641336,120.02005408799998,3.9715682111221837,127.96319051024435,112.07691766575562,24.05,0.06179705846003358,5.705096317142859,124.90125246,120.91849098,127.60273796,120.91849098,,,
1163,2024-07-19,122.90987172,128.39002802,122.90987172,127.47924148,8947350,2.001,0.7924,733602885.66,2.5008037199999933,4.298861709857101,2024,7,19,122.113319424,120.95862733600002,120.02005408799998,59.2564200843235,-2.2563491871954966,-4.235140138711973,1.9787909515164763,113.40764033178351,120.11113274200002,4.125559624240755,128.36225199048152,111.86001349351851,24.05,2.0009881422924813,5.740381025714286,124.97843776,122.70918994,127.1241891,122.70918994,,,
1164,2024-07-22,121.4124769,126.69195142,121.4124769,122.84812348,9057291,-3.6328,0.8021,722765424.15,-4.631118000000001,4.297562201558176,2024,7,22,123.116728324,122.185873606,120.11113274200002,57.90262172284643,-2.0761366847322194,-3.8033394479160223,1.727202763183803,113.42481754504887,120.14200686199999,4.144522958578338,128.43105277915666,111.85296094484332,24.05,-3.632840881569388,5.879314565714287,127.47924148,122.90987172,128.39002802,122.90987172,,,
1165,2024-07-23,118.093509,122.5702564,118.093509,118.74186552,7048090,-3.3425,0.6242,548330318.39,-4.1062579599999935,3.7701508060322477,2024,7,23,124.40726654,122.95772660599998,120.14200686199999,54.24561403508773,-2.2388496134036586,-3.49044148101355,1.2515918676098914,113.432335292011,120.08952085799999,4.1558256234242,128.4011721048484,111.77786961115159,24.05,-3.342548378989696,6.046916931428572,122.84812348,121.4124769,126.69195142,121.4124769,,,
1166,2024-07-24,116.87398126,120.3318827,116.87398126,117.19815952,3901233,-1.3001,0.3455,298860470.4,-1.5437060000000002,2.950474183350896,2024,7,24,123.78978414000001,123.04571784800001,120.08952085799999,53.10889728615597,-2.463961935144482,-3.285145571839737,0.8211836366952547,113.43528017379883,119.91353837400001,4.202083900854337,128.31770617570868,111.50937057229135,24.05,-1.3000520020800876,6.110870465714286,118.74186552,118.093509,122.5702564,118.093509,,,
1167,2024-07-25,115.29940114,122.36957462,115.29940114,121.92189988,5660509,4.0306,0.5013,438465082.53,4.723740359999994,5.798936439604958,2024,7,25,122.249165552,122.394273916,119.91353837400001,56.87203791469196,-2.2354300566776715,-3.075202468807324,0.8397724121296526,113.44489859222712,120.08488974,4.211052815732818,128.50699537146562,111.66278410853435,24.05,4.030558482613267,6.35235019,117.19815952,116.87398126,120.3318827,116.87398126,,,
1168,2024-07-26,118.18613136,122.63200464,118.18613136,122.13801872,5294184,0.1773,0.4688,413941943.34,0.21611884000000714,3.640040444893833,2024,7,26,121.63785797599999,121.87558870000001,120.08488974,57.151858853182105,-2.0136656284010854,-2.8628951007260763,0.8492294723249909,113.45410368217111,120.284027814,4.209169739947263,128.70236729389453,111.86568833410547,24.05,0.17726006583946852,6.35235019,121.92189988,115.29940114,122.36957462,115.29940114,,,
1169,2024-07-29,120.93392804,124.59251126,120.93392804,121.96821106,5082856,-0.139,0.4501,405567738.88,-0.16980766000000358,2.99962030122769,2024,7,29,120.569613424,121.843170874,120.284027814,54.42154255319149,-1.8305167229604393,-2.6564194251729494,0.82590270221251,113.46275055282692,120.381281292,4.225264456698038,128.83181020539607,111.93075237860393,24.05,-0.13902932254803435,6.235469592857142,122.13801872,118.18613136,122.63200464,118.18613136,,,
1170,2024-07-30,116.8585442,121.58228456,116.8585442,118.41768726,5262123,-2.911,0.466,402206315.37,-3.5505238000000077,3.989049667579201,2024,7,30,120.39363094000001,122.40044874,120.381281292,44.001399090591114,-1.9493960691484062,-2.5150147539680408,0.5656186848196345,113.46795476216272,120.48548144700001,4.14512929380706,128.77574003461413,112.1952228593859,24.05,-2.9110239210226596,6.056840755714284,121.96821106,120.93392804,124.59251126,120.93392804,,,
1171,2024-07-31,117.0129148,125.05562306,117.0129148,124.82406716,7274107,5.41,0.6442,575550101.13,6.406379900000005,6.4432352213702675,2024,7,31,120.328795288,122.05928971400002,120.48548144700001,47.57694826457105,-1.5092695697897227,-2.3138657171323773,0.8045961473426546,113.48441874578423,120.97637995500001,4.0421456362800745,129.06067122756016,112.89208868243986,24.05,5.409985660278971,6.106459877142854,118.41768726,116.8585442,121.58228456,116.8585442,,,
