,Date,Open,High,Low,Close,Volume,pct_change,turnover,Amount,change_amount,Amplitude,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes,prediction,predict_percentages,actual_percentage
1139,2023-07-27,6.76739097,7.02893265,6.76739097,6.90905938,80358425,1.278,0.2264,509506760.08,0.08718056000000018,3.7854889589905314,2023,7,27,6.5843117939999996,6.586491307999999,6.515657103,69.0,0.05442157003735382,0.005701934297896019,0.0487196357394578,6.829736379613469,6.541811271,0.15444307163648574,6.850697414272972,6.232925127727029,24.05,1.2779552715654896,0.15801476499999983,6.82187882,6.74559583,6.85457153,6.74559583,,,
1140,2023-07-28,6.85306584,7.14420916,6.85306584,7.09941788,109447582,2.7553,0.3083,686397211.6,0.19035849999999943,4.100946372239744,2023,7,28,6.678030896,6.615914747000001,6.541811271,79.71751603758518,0.08778260098541057,0.022118067635398933,0.06566453335001164,6.830138746222966,6.578573121000001,0.1927016356742356,6.963976392348472,6.19316984965153,24.05,2.7552013889334814,0.16479955499999985,6.90905938,6.76739097,7.02893265,6.76739097,,,
1141,2023-07-31,6.9986375,7.23379172,6.9986375,7.06582442,109269975,-0.4732,0.3078,692006907.03,-0.03359345999999963,3.3280507131537256,2023,7,31,6.814180726000001,6.665463792999999,6.578573121000001,76.67828131031818,0.11023996915285839,0.039742447938890826,0.07049752121396756,6.830489298019693,6.601123092500001,0.22141579051724936,7.0439546735344996,6.158291511465502,24.05,-0.4731861198738141,0.17381230642857132,7.09941788,6.85306584,7.14420916,6.85306584,,,
1142,2023-08-01,6.97624186,7.1106157,6.97624186,7.00983532,71668444,-0.7924,0.2019,449408232.01,-0.05598910000000057,1.9169329073482473,2023,8,1,6.9414323499999995,6.714922763999999,6.601123092500001,75.18386824053141,0.12211211037632541,0.05621638042637775,0.06589572994994766,6.830664087152087,6.627412151,0.2374194987326541,7.102251148465308,6.152573153534691,24.05,-0.7923930269413737,0.17406966357142853,7.06582442,6.9986375,7.23379172,6.9986375,,,
1143,2023-08-02,6.95384622,7.09941788,6.95384622,6.98743968,50989755,-0.3195,0.1436,318772598.7,-0.02239564000000005,2.0833333333333317,2023,8,2,6.981203164,6.757693068,6.627412151,68.43388366481436,0.12823550774084946,0.07062020588927209,0.05761530185157737,6.830772718470085,6.65530582,0.2455828785675715,7.146471577135142,6.164140062864857,24.05,-0.31948881789137795,0.16889968214285714,7.00983532,6.97624186,7.1106157,6.97624186,,,
1144,2023-08-03,6.93145058,7.18900044,6.93145058,7.15540698,87446655,2.4038,0.2463,554213836.4,0.16796730000000082,3.5993740219092345,2023,8,3,7.014315336,6.799313565,6.65530582,73.61294274602697,0.14497076883566695,0.08549031847855107,0.05948045035711588,6.831158033054484,6.691597853999999,0.26344965157367883,7.2184971571473575,6.164698550852641,24.05,2.4038461538461675,0.18106891785714282,6.98743968,6.95384622,7.09941788,6.95384622,,,
1145,2023-08-04,7.20019826,7.43535248,7.20019826,7.25618736,139119230,1.4085,0.3919,910104605.72,0.10078037999999978,3.240740740740742,2023,8,4,7.063584856,6.870807876000001,6.691597853999999,77.71211418277417,0.16446981261268068,0.101286217305377,0.06318359530730368,6.831959092345746,6.729659635999999,0.2874411869051572,7.304542009810314,6.154777262189684,24.05,1.4084507042253502,0.1940594442857142,7.15540698,6.93145058,7.18900044,6.93145058,,,
1146,2023-08-07,7.03223096,7.17780262,7.03223096,7.07702224,68108957,-2.4691,0.1919,431091582.72,-0.1791651200000004,2.0569620253164542,2023,8,7,7.094938752,6.954559739,6.729659635999999,67.62298468410845,0.16358016710905687,0.11374500726611297,0.0498351598429439,6.83218500486346,6.7636670685,0.2862286902755245,7.3361244490510495,6.191209687948951,24.05,-2.4691358024691468,0.20382914714285708,7.25618736,7.20019826,7.43535248,7.20019826,,,
1147,2023-08-08,6.89785712,7.1106157,6.89785712,7.04342878,51702642,-0.4747,0.1457,324630673.16,-0.03359345999999963,3.02066772655008,2023,8,8,7.097178316,7.019305333,6.7636670685,66.54731587075942,0.15833916978161255,0.1226638397692129,0.035675330012399656,6.832332728810825,6.793815314,0.28211964363464476,7.35805460126929,6.22957602673071,24.05,-0.4746835443037889,0.21202060785714286,7.07702224,7.03223096,7.17780262,7.03223096,,,
1148,2023-08-09,6.97624186,7.06582442,6.97624186,7.02103314,33986156,-0.318,0.0957,213035138.04,-0.02239564000000005,1.2759170653907523,2023,8,9,7.103897008,7.042550086,6.793815314,72.01754133204406,0.15064199353040664,0.12825947052145165,0.02238252300895499,6.832419430897513,6.824478413,0.2710633749916275,7.366605162983254,6.282351663016745,24.05,-0.31796502384737746,0.20596499642857147,7.04342878,6.89785712,7.1106157,6.89785712,,,
1149,2023-08-10,6.97624186,7.06582442,6.97624186,7.0546266,36952240,0.4785,0.1041,231809653.33,0.03359345999999963,1.2698412698412729,2023,8,10,7.110615699999999,7.062465517999999,6.824478413,73.90418781829396,0.1455745446323915,0.13172248534363962,0.013852059288751883,6.832530383268547,6.8464684935,0.2709995212047665,7.388467535909533,6.304469451090466,24.05,0.4784688995215225,0.20535817000000003,7.02103314,6.97624186,7.06582442,6.97624186,,,
1150,2023-08-11,6.87546148,7.09941788,6.87546148,6.8866593,57789790,-2.381,0.1628,359221718.68,-0.16796729999999993,3.2520325203251974,2023,8,11,7.090459624,7.077022240000001,6.8464684935,65.36661478626219,0.12654625111249462,0.13068723849741062,-0.004140987384916001,6.832572618920264,6.8606050875,0.2649892085355081,7.3905835045710155,6.330626670428984,24.05,-2.3809523809523836,0.21279267928571427,7.0546266,6.97624186,7.06582442,6.97624186,,,
1151,2023-08-14,6.718692,6.8866593,6.718692,6.81947238,55328711,-0.9756,0.1559,335902607.31,-0.06718692000000015,2.4630541871921174,2023,8,14,7.016554012,7.055746382,6.8606050875,50.361920876961875,0.1048362810771053,0.12551704701334956,-0.020680765936244266,6.832562839700668,6.873016971,0.25639627218086836,7.385809515361737,6.360224426638263,24.05,-0.9756097560975618,0.19443282714285712,6.8866593,6.87546148,7.09941788,6.87546148,,,
