tic,type,quantity,price,day
601628,sell,100,31.25209935285151,0
601336,buy,100,38.689235066910136,0
002001,buy,100,20.198886624388393,0
601877,buy,100,18.308871283107436,0
600795,buy,100,5.298656596476212,0
002600,buy,100,6.8414481177739805,0
000776,buy,100,11.62868192307651,0
601628,sell,100,31.851255245972425,1
601336,buy,100,38.78718454963407,1
002001,buy,100,20.8634028949216,1
601877,buy,100,17.97555624781642,1
600795,buy,100,5.182749604177662,1
002600,buy,100,6.249374464312568,1
000776,buy,100,11.4662025215663,1
601628,sell,100,29.848217882039023,2
601336,buy,100,37.49587524139709,2
002001,buy,100,19.492896025786177,2
601877,buy,100,18.251303290203214,2
600795,buy,100,5.217573545286433,2
002600,buy,100,6.469786172937602,2
000776,buy,100,11.349233073070646,2
601628,sell,100,29.07364882064983,3
601336,buy,100,37.027088363360996,3
002001,buy,100,21.188954967558384,3
601877,buy,100,18.431875017397108,3
600795,buy,100,5.243155862968415,3
002600,buy,100,6.412821875035297,3
000776,buy,100,11.318567364513873,3
601628,sell,100,28.969305357383565,4
601336,buy,100,36.70015112186604,4
002001,buy,100,20.02132899519056,4
601877,buy,100,18.237843844145537,4
600795,buy,100,5.210584772201256,4
002600,buy,100,6.644861195641569,4
000776,buy,100,11.365362912528216,4
601628,sell,100,28.73014171058312,5
601336,buy,100,36.53026639720441,5
002001,buy,100,21.566297475993633,5
601877,buy,100,18.05717500977218,5
600795,buy,100,5.198991114879027,5
002600,buy,100,6.651076909927651,5
000776,buy,100,11.362560965763405,5
601336,buy,100,36.235295807704986,6
002001,buy,100,19.84108069911599,6
601877,buy,100,18.01988261193037,6
600795,buy,100,5.237822644980624,6
002600,buy,100,6.688534569852054,6
000776,buy,100,11.346769286692142,6
601336,buy,100,36.68402932312702,7
002001,buy,100,19.416990094799548,7
601877,buy,100,18.063384165763857,7
600795,buy,100,5.227543537926395,7
002600,buy,100,6.759699428599561,7
000776,buy,100,11.447601966632066,7
601336,buy,100,36.21765539593012,8
002001,buy,100,19.478446076158434,8
601877,buy,100,17.65185664558783,8
600795,buy,100,5.326982380917761,8
002600,buy,100,6.711613557219971,8
000776,buy,100,11.361600613638293,8
601336,buy,100,36.69072350042785,9
002001,buy,100,18.88490416259039,9
601877,buy,100,17.65158731577918,9
600795,buy,100,5.317264514346607,9
002600,buy,100,6.7405454379518055,9
000776,buy,100,11.491220216788351,9
601336,buy,100,36.783896781028474,10
002001,buy,100,19.34820370517671,10
601877,buy,100,17.540230098247992,10
600795,buy,100,5.257804254982621,10
002600,buy,100,6.757688191457419,10
000776,buy,100,11.462505940888077,10
601336,buy,100,37.75254435212724,11
002001,buy,100,19.172341993730516,11
601877,buy,100,17.350396846134682,11
600795,buy,100,5.24720093611395,11
002600,buy,100,6.608607845474034,11
000776,buy,100,11.489706515446306,11
601336,buy,100,37.536297527750136,12
002001,buy,100,19.047075069914573,12
601877,buy,100,17.06541220166255,12
600795,buy,100,5.1868256686232055,12
002600,buy,100,6.480904938132735,12
000776,buy,100,11.403790529500693,12
601336,buy,100,37.02089926884835,13
002001,buy,100,18.788476747124808,13
601877,buy,100,16.8166873748065,13
600795,buy,100,5.187982038508635,13
002600,buy,100,7.12495257253293,13
000776,buy,100,11.32085970170796,13
601336,buy,100,36.8556191058425,14
002001,buy,100,19.077949872314928,14
601877,buy,100,16.777352998005227,14
600795,buy,100,5.208610939148349,14
