,0
0,1222121.8034248783
1,1217613.2059253724
2,1212105.8967611026
3,1214181.6091412094
4,1210415.1254409784
5,1205983.3080268686
6,1202384.0121210548
7,1205347.520723604
8,1205653.3982465803
9,1206589.6763029038
10,1191576.2145613972
11,1188757.7246529325
12,1187875.9602135632
13,1195604.9095515888
14,1193159.2327486614
15,1196865.9590562186
16,1202127.6436161697
17,1203378.32214305
18,1201378.5770975675
19,1201609.4864657768
20,1206458.3606785757
21,1207040.3842988922
22,1209130.1516694739
23,1212312.7414765072
24,1218881.3435006244
25,1214109.1562704553
26,1210114.5967195495
27,1208463.3001214769
28,1211950.706805503
29,1219608.808919889
30,1218068.1387230367
31,1216439.9866954566
32,1217838.8595385593
33,1217563.039548984
34,1218208.9232185015
35,1218271.1142831722
36,1220811.1240854952
37,1210529.2699857159
38,1197068.3851252333
39,1191538.3398676957
40,1190099.0559559825
41,1191069.5880215652
42,1189955.6803890863
43,1189105.4705986707
44,1181640.9277489553
45,1183272.7687764692
46,1197727.4417500535
47,1193713.681190516
48,1195501.9200576183
49,1197355.489453889
50,1204780.0393681729
51,1205097.3166243404
52,1203371.488858984
53,1204884.4245227994
54,1213695.7211711546
55,1210824.8308905927
56,1207382.6879266263
57,1215200.5659914229
58,1217396.9313078336
59,1215805.356396223
60,1210651.916650826
61,1214664.0448909292
62,1211659.5741227213
