,0
0,271.13706258730963
1,-1209.4129716141615
2,1154.379221925512
3,1084.5836261142977
4,388.2170218823012
5,324.480050022481
6,-2959.785462305881
7,-402.4545307806693
8,579.0497986592818
9,3973.6792929270305
10,-1568.5316781881265
11,1716.877731549088
12,-2770.7447418468073
13,1957.3568525707815
14,1292.1155905828346
15,-1266.1416474236175
16,-494.8788696555421
17,-456.3088648628909
18,-595.291156334104
19,-1149.773625151487
20,2106.1980562557
21,-967.3374038911425
22,-1332.7398006464355
23,355.0887667129282
24,-1890.7511939457618
25,2116.5160616063513
26,-761.1420623501763
27,212.8873422872275
28,-497.64201074419543
29,496.82870205678046
30,-2563.148464579601
31,-1503.4781400391366
32,607.3343982622027
33,-2990.5881937618833
34,-381.2076939002145
35,2974.391798484372
36,-914.2041228734888
37,2513.1327963217627
38,901.6854556372855
39,-1185.8204287339468
40,-941.0936928216834
41,-2033.821190255694
42,-474.87483913684264
43,-795.7620967740659
44,2358.063184273429
45,-3076.153363007121
46,4978.6758692129515
47,-2163.7162189304363
48,1382.883857714478
49,820.7493238463067
50,-1879.33010058105
51,1050.8597422072198
52,1161.9071763954125
53,-1919.6967000779696
54,-2936.628620305797
55,1655.0122799829114
56,1229.0696913027205
57,1557.4416110692546
58,-457.35129697364755
59,-1617.6164861144498
60,4658.001112474594
61,-245.86520344554447
