,0
0,1528165.594436425
1,1554374.9744964596
2,1568479.9452240216
3,1559644.4686969663
4,1591562.203969678
5,1609351.0512874764
6,1618367.8506354908
7,1603285.537731369
8,1640551.1522015866
9,1621366.420301065
10,1623419.1235645819
11,1597373.8650548877
12,1603087.1840441104
13,1582980.1569958539
14,1609503.1173525527
15,1600322.4649792882
16,1581500.8173403577
17,1580335.3168398961
18,1609572.0218684617
19,1612114.7925706666
20,1610445.3240268948
21,1617693.4185860537
22,1618318.527582591
23,1601323.6796417832
24,1585954.7446912867
25,1596764.7395403374
26,1590975.9875011118
27,1600592.4492053438
28,1611139.8330962579
29,1589087.465016618
30,1629610.4803533214
31,1630444.2701386497
32,1659551.609085794
33,1646401.5829639903
34,1626368.7674743051
35,1627749.5600406611
36,1650689.8432678776
37,1647873.617027043
38,1614030.4376538903
39,1603727.2802063483
40,1609934.7131964397
41,1600533.1449083453
42,1603226.2967291083
43,1616686.4242436504
44,1630064.6058936587
45,1627148.7921429886
46,1650941.2416296557
47,1649713.2554382584
48,1636392.0802929925
49,1631212.992177912
50,1626285.0084928507
51,1631867.456323837
52,1667415.2791332197
53,1665104.6278666412
54,1674374.6253665546
55,1665669.5681734332
56,1667161.7686738372
57,1676150.260598166
58,1654617.094443205
59,1645991.0088869112
60,1642433.2307627578
61,1639248.9198713372
62,1622701.6421586978
