,0
0,-411.31238361960277
1,-5507.309164269827
2,2075.7123801067937
3,-3766.4837002309505
4,-4431.817414109828
5,-3599.2959058138076
6,2963.508602549089
7,305.8775229763705
8,936.2780563235283
9,-15013.461741506588
10,-2818.4899084647186
11,-881.764439369319
12,7728.949338025646
13,-2445.6768029273953
14,3706.7263075571973
15,5261.684559951071
16,1250.6785268802196
17,-1999.7450454824138
18,230.909368209308
19,4848.874212798895
20,582.0236203165259
21,2089.767370581627
22,3182.589807033306
23,6568.602024117252
24,-4772.187230169075
25,-3994.559550905833
26,-1651.2965980726294
27,3487.406684026122
28,7658.102114385925
29,-1540.670196852181
30,-1628.1520275801886
31,1398.8728431027848
32,-275.81998957530595
33,645.8836695174687
34,62.19106467068195
35,2540.0098023230676
36,-10281.85409977939
37,-13460.884860482533
38,-5530.045257537626
39,-1439.2839117131662
40,970.5320655826945
41,-1113.9076324789785
42,-850.2097904155962
43,-7464.542849715333
44,1631.841027513845
45,14454.672973584384
46,-4013.760559537448
47,1788.2388671021909
48,1853.5693962706719
49,7424.549914283911
50,317.27725616749376
51,-1725.8277653562836
52,1512.935663815355
53,8811.2966483552
54,-2870.8902805619873
55,-3442.1429639663547
56,7817.878064796561
57,2196.365316410782
58,-1591.574911610689
59,-5153.439745396841
60,4012.128240103135
61,-3004.470768207917
