,0
0,1160607.9480565947
1,1154709.244061182
2,1155403.7593944105
3,1156076.2813525314
4,1156297.4704844074
5,1155895.0920157589
6,1153982.207650741
7,1153538.790614813
8,1152557.2304416648
9,1153655.0120247777
10,1152242.3143212884
11,1152230.7899219713
12,1150679.0679786454
13,1150397.6472383582
14,1149538.9965880972
15,1150032.1521954495
16,1150555.5610313409
17,1147582.8640924557
18,1148566.198351101
19,1149531.1581961107
20,1153549.3845459619
21,1155526.5960829463
22,1155509.701951502
23,1153956.0660838515
24,1155097.5288778988
25,1153041.5914136956
26,1151208.9997319109
27,1150361.0516602348
28,1147893.539292823
29,1147823.6641808844
30,1148124.772916581
31,1149200.8429245441
32,1150629.3691139154
33,1150437.2618720066
34,1151006.158323192
35,1158442.222315713
36,1162394.062712044
37,1169209.456791265
38,1180412.5105224266
39,1202730.842464761
40,1220925.569067224
41,1197716.2428568501
42,1199286.2227546363
43,1191146.428996563
44,1197193.188576357
45,1189938.8988662919
46,1189442.496275335
47,1189237.3518743147
48,1196666.8792835078
49,1196676.946711259
50,1201246.7014630998
51,1203788.397885397
52,1199892.97168105
53,1201226.6928274087
54,1200953.5205145273
55,1195753.0773989707
56,1194353.2748451629
57,1197231.0298721027
58,1194567.7382324415
59,1198890.2234313225
60,1209965.0297756437
61,1209282.9109810893
62,1222121.8034248783
