,0
0,1363034.7566238092
1,1370835.7380020153
2,1364374.388111986
3,1340159.6619018672
4,1338680.4392299675
5,1331827.2578963828
6,1332632.9699348088
7,1341012.5036899964
8,1331612.0166414292
9,1336157.7464998835
10,1354184.6345516054
11,1365050.6143374697
12,1364776.5377102196
13,1371499.4936189312
14,1363269.951209979
15,1378538.6918357962
16,1384594.6098690438
17,1376534.4560573185
18,1381536.1958055566
19,1381965.0440516626
20,1389245.0446415984
21,1376963.4593161277
22,1384532.9557731312
23,1381737.2488132548
24,1401346.712310334
25,1417950.3817358261
26,1415713.2393005558
27,1415648.9380328462
28,1420062.2181128194
29,1423073.0418483885
30,1420210.688323204
31,1433809.5198696852
32,1442347.7169008912
33,1437953.3268421346
34,1446772.7089110834
35,1434504.4942400784
36,1429850.2209127834
37,1434522.685797295
38,1443538.0255254996
39,1462232.4236614248
40,1460870.0815157942
41,1468269.2700425098
42,1472973.2906952875
43,1478433.59677605
44,1478276.2362213407
45,1479619.7710281247
46,1485443.5452024173
47,1488428.319611223
48,1492226.9732726754
49,1490874.0678287742
50,1485157.4247532734
51,1478359.5100060147
52,1468069.6038141148
53,1476561.45845862
54,1481232.2815098707
55,1486877.2132638185
56,1477555.730888068
57,1478872.0860831863
58,1487093.6138096252
59,1499123.106707112
60,1505109.5283980367
61,1503591.2531974313
62,1528165.594436425
