,0
0,281.99573564133607
1,-1206.223473656457
2,1345.0426089121029
3,1586.8010066195857
4,703.377566391835
5,-271.1771637785714
6,-2895.343519006623
7,-159.18467290792614
8,786.2745795478113
9,4937.238732794765
10,-2173.715228356654
11,1972.3558674985543
12,-3219.994222028414
13,2380.7518333836924
14,913.7936728473287
15,-279.4714905619621
16,-2727.0383877381682
17,-451.14455690793693
18,-2500.6019105524756
19,482.42668816354126
20,3704.54489747528
21,-751.8048640375491
22,-3650.1479685173836
23,-1371.7322155230213
24,-3686.5148577839136
25,-814.5117881393526
26,-693.459117103368
27,3441.631056031212
28,-2100.59833080275
29,572.0895927182864
30,-2934.309571884107
31,-1483.395764149027
32,145.59593758312985
33,695.0630462656263
34,-5453.7599998430815
35,5407.799425697885
36,-2753.436891881749
37,1907.3644256675616
38,1989.4539336725138
39,-3270.863591170637
40,-851.89489486604
41,-3818.098605728941
42,-2360.033952108817
43,-2798.8942654870916
44,2962.1056747392286
45,600.5808241604827
46,9931.022619579686
47,-634.8548651940655
48,423.44713747501373
49,1205.3334716451354
50,905.0521269424353
51,1987.10735698184
52,1825.4076341476757
53,367.2434473061003
54,-5166.674309060909
55,-5049.917708995286
56,4360.5887170452625
57,2265.3738642972894
58,-2901.7324660974555
59,-835.9089113189839
60,9883.067524049664
61,155.01152662350796
