,0
0,7722.376880496042
1,-14563.365300119389
2,6014.578772504348
3,-589.950448746793
4,19917.57997776009
5,6282.301136009162
6,-8223.18613965786
7,5229.972601024201
8,-6061.843653160846
9,-13326.199055630015
10,-1300.2028092881665
11,-690.7008751563262
12,5850.527345164446
13,5321.21455597668
14,-3952.772935180459
15,-2253.9186645078007
16,4777.0346344807185
17,3055.6149825942703
18,-1081.2782106979284
19,15992.402731794631
20,2667.8910969793797
21,-4327.960367373191
22,-6051.916308603715
23,-11373.03177758865
24,-7766.992605309002
25,1728.9824620608706
26,-6461.072331495583
27,1632.1895361894276
28,-1652.078827924328
29,1531.4749844286125
30,-295.28583943797275
31,387.6070307153277
32,1271.4465203976724
33,-2555.9884123045485
34,-37867.52039925312
35,4472.515452127205
36,3144.967509007547
37,8253.952082980424
38,1715.7332861500327
39,1811.7269118053373
40,834.3820077322889
41,-2661.1938210970256
42,-253.35596807766706
43,304.1675083092414
44,5433.870741293067
45,-2345.210459588561
46,2906.6616208895575
47,-11780.860963805579
48,-1170.5028213609476
49,-539.1840663321782
50,-886.649552642135
51,6088.199778178707
52,4964.820313484175
53,-1675.8849897740874
54,3429.9916925418656
55,-4243.26224835217
56,4152.3934139735065
57,-71.01486548245884
58,10044.812724798918
59,-6386.646380090155
60,1106.958381498931
61,910.9697106778622
