,0
0,1309420.1561353656
1,1353537.179900874
2,1332164.9001365057
3,1355391.3366754712
4,1350494.225966453
5,1373199.6219306786
6,1398873.787794148
7,1375149.2029611354
8,1396258.798297379
9,1385038.4205997065
10,1343519.6543378874
11,1346780.0495263985
12,1364042.5347376345
13,1344718.3712184944
14,1348324.9299425934
15,1338623.6592590935
16,1335103.2081739276
17,1340762.500731241
18,1367454.777786303
19,1364016.5316855544
20,1419959.4523838863
21,1426196.612502317
22,1424339.9880080195
23,1432176.8999756754
24,1399528.2282487652
25,1378756.1797397751
26,1401649.2386288743
27,1405599.5739757137
28,1406648.1846889209
29,1384506.8516297357
30,1375048.386931174
31,1363902.591377411
32,1379193.2445953684
33,1391781.7085451225
34,1382570.796640059
35,1283101.4098553779
36,1279340.1919574128
37,1279099.2447792662
38,1294096.3860522446
39,1292910.156898425
40,1307829.2318256295
41,1310180.7044054724
42,1322081.1260496343
43,1331662.8225336573
44,1333053.684246207
45,1330952.384547508
46,1326901.6098679695
47,1335920.741920156
48,1341013.3506179177
49,1330364.7599813915
50,1319478.498414136
51,1316531.2679427208
52,1322668.2875507537
53,1329952.9129873093
54,1334640.5401308183
55,1347713.4853145094
56,1343531.3093564233
57,1356940.7035501273
58,1357100.054621878
59,1379738.228670369
60,1365117.856079635
61,1364344.4023249429
62,1363034.7566238092
