tic,type,quantity,price,day
000338,sell,100,13.930526879662649,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
0 2025-02-17     000776  ...                   -2.911821           60.60021

[1 rows x 191 columns]"
600795,sell,61,3.8824156005866826,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
0 2025-02-17     000776  ...                   -2.911821           60.60021

[1 rows x 191 columns]"
002905,sell,55,8.22581615406554,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
0 2025-02-17     000776  ...                   -2.911821           60.60021

[1 rows x 191 columns]"
300442,sell,37,57.291460539540275,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
0 2025-02-17     000776  ...                   -2.911821           60.60021

[1 rows x 191 columns]"
002600,buy,100,9.719094089814462,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
0 2025-02-17     000776  ...                   -2.911821           60.60021

[1 rows x 191 columns]"
000776,buy,100,15.33864719800651,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
0 2025-02-17     000776  ...                   -2.911821           60.60021

[1 rows x 191 columns]"
002001,buy,96,21.396896002851427,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
0 2025-02-17     000776  ...                   -2.911821           60.60021

[1 rows x 191 columns]"
601336,buy,91,60.60020978382056,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
0 2025-02-17     000776  ...                   -2.911821           60.60021

[1 rows x 191 columns]"
601877,buy,41,21.38274005047919,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
0 2025-02-17     000776  ...                   -2.911821           60.60021

[1 rows x 191 columns]"
601628,buy,19,40.430533749088646,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
0 2025-02-17     000776  ...                   -2.911821           60.60021

[1 rows x 191 columns]"
600795,sell,100,4.038900748156011,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
1 2025-02-18     000776  ...                   -2.145211          61.840166

[1 rows x 191 columns]"
601628,sell,100,40.205324728861456,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
1 2025-02-18     000776  ...                   -2.145211          61.840166

[1 rows x 191 columns]"
601336,sell,100,61.84016552135444,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
1 2025-02-18     000776  ...                   -2.145211          61.840166

[1 rows x 191 columns]"
601877,sell,53,22.861177822249008,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
1 2025-02-18     000776  ...                   -2.145211          61.840166

[1 rows x 191 columns]"
000776,sell,29,15.393364944686182,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
1 2025-02-18     000776  ...                   -2.145211          61.840166

[1 rows x 191 columns]"
002600,sell,20,9.878683201689274,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
1 2025-02-18     000776  ...                   -2.145211          61.840166

[1 rows x 191 columns]"
000338,buy,100,13.926033314326778,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
1 2025-02-18     000776  ...                   -2.145211          61.840166

[1 rows x 191 columns]"
300442,buy,99,60.44113694750704,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
1 2025-02-18     000776  ...                   -2.145211          61.840166

[1 rows x 191 columns]"
002905,buy,60,7.817025931701064,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
1 2025-02-18     000776  ...                   -2.145211          61.840166

[1 rows x 191 columns]"
002001,buy,51,21.075071678208186,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
1 2025-02-18     000776  ...                   -2.145211          61.840166

[1 rows x 191 columns]"
600795,sell,100,3.9996629019454115,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
2 2025-02-19     000776  ...                   -1.325655          60.948299

[1 rows x 191 columns]"
002001,sell,100,20.822360295429824,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
2 2025-02-19     000776  ...                   -1.325655          60.948299

[1 rows x 191 columns]"
300442,sell,100,55.80118479827419,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
2 2025-02-19     000776  ...                   -1.325655          60.948299

[1 rows x 191 columns]"
601877,sell,97,22.692952974094077,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
2 2025-02-19     000776  ...                   -1.325655          60.948299

[1 rows x 191 columns]"
002600,sell,87,9.410247966125606,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
2 2025-02-19     000776  ...                   -1.325655          60.948299

[1 rows x 191 columns]"
601336,sell,84,60.94829932108419,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
2 2025-02-19     000776  ...                   -1.325655          60.948299

[1 rows x 191 columns]"
601628,sell,77,39.814257825314996,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
2 2025-02-19     000776  ...                   -1.325655          60.948299

[1 rows x 191 columns]"
000338,sell,76,13.80589946417138,"        Date Tic_000776  ...  predict_percentages_601336  prediction_601336
2 2025-02-19     000776  ...                   -1.325655          60.948299

[1 rows x 191 columns]"
