,0
0,1477175.815107437
1,1459200.6935171676
2,1428863.408771209
3,1434040.7422667046
4,1415940.7941381452
5,1386094.5125328735
6,1370769.1453576395
7,1375009.500564211
8,1380840.6947845232
9,1378709.1746031344
10,1329215.0176089718
11,1312409.655038614
12,1305176.9382173975
13,1335481.738050101
14,1343225.6274072013
15,1359872.1356571396
16,1363914.256452957
17,1363892.9485309068
18,1355857.9465327417
19,1346774.3082285188
20,1364259.5546122575
21,1382368.0296305849
22,1394127.309966814
23,1395132.391069326
24,1406866.8907842885
25,1378137.8254970163
26,1372000.2707860316
27,1387127.9068149677
28,1388723.5303217557
29,1373937.4486320217
30,1368051.229646274
31,1361329.4469232918
32,1380701.1674121087
33,1385019.7484281072
34,1387072.724062213
35,1386531.5492564954
36,1400763.6487728946
37,1362102.734693081
38,1316284.1576503082
39,1297193.9973949238
40,1305246.3716526858
41,1305924.8587774758
42,1300832.718188345
43,1287029.5586519057
44,1266360.0377868689
45,1266403.1126912541
46,1308728.7067860686
47,1298206.994058504
48,1313039.0870107273
49,1318604.7358709578
50,1334984.9699669108
51,1334215.2818073444
52,1303471.9246376855
53,1316823.1046740487
54,1337742.897486227
55,1319338.3958836088
56,1311544.2807880861
57,1337649.7373290937
58,1335156.8216789789
59,1330825.0731742089
60,1316044.1826996326
61,1328182.9039412139
62,1309420.1561353656
