,0
0,700.9129940164275
1,-30337.284745958634
2,5177.333495495608
3,-18099.948128559394
4,-29846.281605271623
5,-15325.367175234016
6,4240.355206571519
7,5831.194220312173
8,-2131.520181388827
9,-49494.15699416259
10,-16805.36257035774
11,-7232.7168212165125
12,30304.799832703546
13,7743.889357100241
14,16646.508249938255
15,4042.1207958173472
16,-21.307922050124034
17,-8035.001998165157
18,-9083.63830422284
19,17485.246383738704
20,18108.475018327357
21,11759.28033622913
22,1005.0811025120784
23,11734.49971496244
24,-28729.065287272213
25,-6137.554710984696
26,15127.636028936133
27,1595.6235067879315
28,-14786.081689734012
29,-5886.218985747779
30,-6721.782722982112
31,19371.720488816965
32,4318.581015998498
33,2052.9756341057364
34,-541.1748057175428
35,14232.099516399205
36,-38660.91407981375
37,-45818.57704277267
38,-19090.1602553844
39,8052.374257761985
40,678.4871247899719
41,-5092.1405891308095
42,-13803.159536439227
43,-20669.520865036873
44,43.07490438525565
45,42325.5940948145
46,-10521.71272756462
47,14832.092952223262
48,5565.648860230576
49,16380.23409595294
50,-769.6881595663726
51,-30743.357169658877
52,13351.180036363192
53,20919.792812178377
54,-18404.501602618257
55,-7794.11509552272
56,26105.456541007617
57,-2492.9156501148827
58,-4331.748504769988
59,-14780.89047457627
60,12138.721241581254
61,-18762.747805848252
