,0
0,-2631.7899601799436
1,-3880.494680041913
2,-8063.807362720603
3,3195.8968667741865
4,-1516.2330572791398
5,-1182.8887798765209
6,2489.6249391455203
7,-3226.6139410038013
8,1903.6199632396456
9,6898.231295829173
10,4230.562101813732
11,-370.1763728437945
12,2684.36735983775
13,-4307.5405248890165
14,6025.764201893704
15,1845.52351277438
16,-5518.531420564279
17,3861.5782525774557
18,-1439.6347455403302
19,-580.5822894733865
20,-5253.187316763215
21,2548.823730885517
22,397.28879298781976
23,8918.238231492694
24,7836.83038131753
25,-376.22975991968997
26,-930.4670203777496
27,2329.331464983523
28,203.32207067287527
29,-1571.2377453858498
30,4056.5552459899336
31,6203.423895370215
32,-359.2220569215715
33,3003.660560796503
34,-3775.1898859767243
35,-945.2058036159724
36,2923.6163969892077
37,2975.7812565499917
38,6450.916742596775
39,-2428.414224426262
40,2292.8941122468095
41,4264.126948773628
42,2435.8850844779518
43,-910.2473416030407
44,5165.166595718823
45,5046.940047424752
46,1625.3192477426492
47,6076.786036039935
48,-1932.9156657699496
49,3142.6362592906225
50,-3428.562053153524
51,-8769.588508664863
52,1931.4875743903685
53,3374.7598483860493
54,2295.952153239399
55,-5076.993849779479
56,-272.39678250206634
57,564.3919628933072
58,5244.071389117045
59,2896.6518001037184
60,780.7443795707077
61,12621.355037281755
