,0
0,29669.783859447343
1,-21372.2797643682
2,23226.43653896544
3,-4897.110709018074
4,22705.39596422552
5,25674.165863469476
6,-23724.58483301266
7,21109.59533624351
8,-11220.377697672462
9,-41518.76626181905
10,3260.3951885111164
11,17262.485211235937
12,-19324.1635191401
13,3606.5587240990717
14,-9701.270683499984
15,-3520.4510851658415
16,5659.29255731334
17,26692.27705506212
18,-3438.2461007486563
19,55942.9206983319
20,6237.16011843062
21,-1856.62449429743
22,7836.911967655877
23,-32648.671726910165
24,-20772.04850899009
25,22893.058889099164
26,3950.3353468393907
27,1048.610713207163
28,-22141.333059185185
29,-9458.4646985617
30,-11145.795553762931
31,15290.653217957355
32,12588.463949754136
33,-9210.911905063549
34,-99469.38678468112
35,-3761.217897965107
36,-240.94717814656906
37,14997.141272978391
38,-1186.229153819615
39,14919.074927204521
40,2351.472579842899
41,11900.421644161921
42,9581.696484023007
43,1390.8617125495803
44,-2101.2996986988
45,-4050.774679538561
46,9019.13205218641
47,5092.6086977617815
48,-10648.590636526234
49,-10886.261567255482
50,-2947.2304714152124
51,6137.01960803289
52,7284.625436555594
53,4687.6271435089875
54,13072.945183691103
55,-4182.175958086038
56,13409.394193704007
57,159.35107175074518
58,22638.174048490822
59,-14620.372590733925
60,-773.4537546921056
61,-1309.645701133646
