,0
0,-1705.8736154129729
1,-7847.690595302731
2,12385.826564020943
3,-9627.943508420838
4,8296.64205680252
5,-11890.90663583763
6,-1283.9480987128336
7,-3594.168592617847
8,-2600.662999684224
9,1175.2222521165386
10,-2216.604953693226
11,-6064.172348862048
12,-5247.763547819573
13,-33.55280499253422
14,-4033.07611290738
15,-222.69189806678332
16,-9317.3123410251
17,6219.7412103058305
18,735.249573482899
19,14255.572473509936
20,16915.635211989284
21,-6464.7795951873995
22,2294.047364570666
23,620.9104002227541
24,-2196.9708001366816
25,-9657.03430527309
26,-1904.546919856919
27,-6574.264744791901
28,2587.5702701115515
29,2129.809725969564
30,-859.6660750650335
31,6425.442838160554
32,-1656.5273516871966
33,5268.952391027939
34,25161.64271980012
35,22072.04049782222
36,27102.537929221056
37,55938.102065540385
38,72921.77638113755
39,72426.83303150092
40,-46591.43133396888
41,2914.1894896111917
42,-10763.600671649678
43,8500.545286744135
44,-17840.398263868177
45,-20163.92880498874
46,-1638.4177432069555
47,30346.50834470126
48,8196.242703238036
49,10048.885693028336
50,12214.27995064645
51,-23046.05690345075
52,3286.8475993997417
53,-9936.755600903649
54,-17119.339153551962
55,-6346.453362796688
56,32273.22412047768
57,-17303.209068627562
58,23205.006753415568
59,44592.30021671881
60,1771.339472762309
61,52542.88775551552
