,0
0,-4612.858338968828
1,14104.970727561973
2,-8835.47652705526
3,31917.73527271161
4,17788.84731779853
5,9016.799348014407
6,-15082.31290412182
7,37265.61447021761
8,-19184.731900521554
9,2052.7032635167707
10,-26045.258509694133
11,5713.318989222636
12,-20107.02704825648
13,26522.960356698837
14,-9180.652373264544
15,-18821.647638930473
16,-1165.5005004615523
17,29236.7050285656
18,2542.7707022049
19,-1669.4685437718872
20,7248.094559158897
21,625.1089965372812
22,-16994.847940807696
23,-15368.934950496536
24,10809.99484905065
25,-5788.752039225539
26,9616.461704232031
27,10547.383890914032
28,-22052.36807963997
29,40523.01533670351
30,833.7897853283212
31,29107.338947144337
32,-13150.026121803792
33,-20032.815489685163
34,1380.7925663560163
35,22940.283227216452
36,-2816.226240834687
37,-33843.179373152554
38,-10303.157447542064
39,6207.432990091387
40,-9401.568288094364
41,2693.1518207630143
42,13460.12751454208
43,13378.181650008308
44,-2915.8137506700587
45,23792.449486667057
46,-1227.9861913973
47,-13321.17514526588
48,-5179.088115080493
49,-4927.983685061336
50,5582.447830986232
51,35547.82280938281
52,-2310.651266578585
53,9269.997499913443
54,-8705.057193121407
55,1492.2005004039966
56,8988.49192432873
57,-21533.16615496087
58,-8626.085556293838
59,-3557.778124153381
60,-3184.3108914205804
61,-16547.27771263942
