tic,type,quantity,price,day
002600,sell,100,5.2102999333664775,0
002905,sell,100,7.415853704233887,0
601628,buy,100,30.5339879068546,0
002001,buy,100,17.89882564509753,0
601877,buy,100,19.292954574059692,0
600795,buy,100,4.9170910567604,0
000776,buy,100,12.383131188713014,0
002600,sell,100,5.117460420504212,1
002905,sell,100,7.51189844870707,1
601628,buy,100,30.510588629990817,1
002001,buy,100,18.447719411621804,1
601877,buy,100,19.50536792291794,1
600795,buy,100,4.848426192821935,1
000776,buy,100,12.367770864924967,1
002600,sell,100,4.950893468521535,2
002905,sell,100,7.409685038824355,2
601628,buy,100,30.27183246463537,2
002001,buy,100,18.42284326828667,2
601877,buy,100,19.498294310867784,2
600795,buy,100,4.836017014384269,2
000776,buy,100,12.22772454621736,2
002600,sell,100,5.065180719383061,3
002905,sell,100,7.527465729508549,3
601628,buy,100,30.436567390263082,3
002001,buy,100,18.699099086150525,3
601877,buy,100,19.734159040104714,3
600795,buy,100,4.801727091744542,3
000776,buy,100,12.28085053646704,3
002600,sell,100,4.946621904510539,4
002905,sell,100,7.346100053284317,4
601628,buy,100,30.928653899244964,4
002001,buy,100,18.366302363327705,4
601877,buy,100,20.03214964726241,4
600795,buy,100,4.957914844555781,4
000776,buy,100,12.297457764266293,4
002600,sell,100,4.861035455588716,5
002905,sell,100,7.151045983331278,5
601628,buy,100,30.831882212702187,5
002001,buy,100,18.953652130402624,5
601877,buy,100,20.248842641650697,5
600795,buy,100,5.023835367907304,5
000776,buy,100,12.252985076727345,5
002600,sell,100,4.868899980392308,6
002905,sell,100,7.313983499761671,6
601628,buy,100,31.10194891091436,6
002001,buy,100,18.42165538541973,6
601877,buy,100,20.090431004203854,6
600795,buy,100,5.032526835077442,6
000776,buy,100,12.252934481105768,6
002600,sell,100,4.818701490085805,7
002905,sell,100,7.173907288280316,7
601628,buy,100,30.659190693199633,7
002001,buy,100,18.93435717690736,7
601877,buy,100,19.77162532960996,7
600795,buy,100,4.94247865045676,7
000776,buy,100,12.065902027543634,7
002600,sell,100,4.758012021484319,8
002905,sell,100,7.32089623537031,8
601628,buy,100,31.130448509403504,8
002001,buy,100,18.94997532928828,8
601877,buy,100,19.769199968492615,8
600795,buy,100,4.832642023684457,8
000776,buy,100,12.080264549367131,8
002600,sell,100,4.807822680473327,9
002905,sell,100,7.221075734877959,9
601628,buy,100,31.501301906257865,9
002001,buy,100,18.619112991392612,9
601877,buy,100,19.848653831752017,9
600795,buy,100,4.813102678209543,9
000776,buy,100,12.274003264736384,9
002600,sell,100,4.867903038568329,10
002905,sell,100,7.271382388379425,10
601628,buy,100,31.70214045468718,10
002001,buy,100,18.591282847542313,10
601877,buy,100,20.81851903628558,10
600795,buy,100,4.872496821926907,10
000776,buy,100,12.341680772560649,10
002600,sell,100,4.808359980583191,11
002905,sell,100,7.259905211515725,11
601628,buy,100,31.67266009038314,11
002001,buy,100,18.31873719908297,11
601877,buy,100,20.49221035381779,11
600795,buy,100,4.84325787517475,11
000776,buy,100,12.296024331562222,11
002600,sell,100,4.838725582330953,12
002905,sell,100,7.404302830160595,12
601628,buy,100,31.521232049704125,12
002001,buy,100,18.43294155050069,12
601877,buy,100,20.920026810644192,12
600795,buy,100,4.82367203018628,12
000776,buy,100,12.320463106894167,12
002600,sell,100,4.7199928570515475,13
002905,sell,100,7.1537120999861505,13
601628,buy,100,31.66439519467764,13
002001,buy,100,18.01454946607351,13
601877,buy,100,20.658362937392667,13
600795,buy,100,4.764457306300756,13
000776,buy,100,12.148774875057862,13
002600,sell,100,4.631592354546301,14
002905,sell,100,7.084315147666493,14
601628,buy,100,31.17475141949952,14
002001,buy,100,18.265555103472437,14
601877,buy,100,20.98757098001428,14
600795,buy,100,5.0037242159410384,14
000776,buy,100,12.030213290825486,14
002600,sell,100,4.693445524452254,15
002905,sell,100,7.194058593389346,15
601628,buy,100,31.31130485519767,15
002001,buy,100,17.921135204448365,15
601877,buy,100,20.993026604391634,15
600795,buy,100,5.0830913708824665,15
000776,buy,100,12.109473666567355,15
002600,sell,100,4.635086780274287,16
002905,sell,100,6.949081809706986,16
601628,buy,100,31.16461665727198,16
002001,buy,100,18.301042329445483,16
601877,buy,100,21.028652383349836,16
600795,buy,100,5.093973616864532,16
000776,buy,100,11.993893302453216,16
002600,sell,100,4.645220472821966,17
002905,sell,100,7.000791153843748,17
601628,buy,100,30.53243609646335,17
002001,buy,100,17.83106484233402,17
601877,buy,100,20.823967595854775,17
600795,buy,100,5.0857610584376385,17
000776,buy,100,12.019023072905838,17
002600,sell,100,4.766778945922852,18
002905,sell,100,6.981158466694178,18
601628,buy,100,30.534178145956247,18
002001,buy,100,18.056959129404277,18
601877,buy,100,20.838363892212513,18
600795,buy,100,4.997115059229546,18
000776,buy,100,11.985982398809865,18
002600,sell,100,4.90570156116737,19
002905,sell,100,7.062009612971451,19
601628,buy,100,30.510610631592574,19
002001,buy,100,17.615156321935356,19
601877,buy,100,20.454292990732938,19
600795,buy,100,5.017968092579395,19
000776,buy,100,11.984169186403742,19
002905,sell,100,6.887689707835671,20
601628,buy,100,31.058999662958087,20
002001,buy,100,18.25693830391392,20
601877,buy,100,20.007342733163387,20
600795,buy,100,5.121884571630508,20
000776,buy,100,11.905458352333516,20
002905,sell,100,6.709477318301797,21
601628,buy,100,31.23049376439303,21
002001,buy,100,18.018382863923907,21
601877,buy,100,20.565176699431614,21
600795,buy,100,5.232021347433329,21
000776,buy,100,11.942697206792655,21
002905,sell,100,6.521392658745171,22
601628,buy,100,31.2632555635646,22
002001,buy,100,18.2886997182155,22
601877,buy,100,20.11854687063955,22
600795,buy,100,5.366525664171204,22
000776,buy,100,11.914465651020874,22
002905,sell,100,6.2281807843269785,23
601628,buy,100,30.58658519152552,23
002001,buy,100,17.9725091842236,23
601877,buy,100,19.87891867414117,23
600795,buy,100,5.5196155773010105,23
000776,buy,100,11.673888094043358,23
002905,sell,100,6.501402315422893,24
601628,buy,100,30.23581163663417,24
002001,buy,100,18.02107733027544,24
601877,buy,100,19.60634452549741,24
600795,buy,100,5.605892628973815,24
000776,buy,100,11.651103898501024,24
002905,sell,100,6.426262784264982,25
601628,buy,100,30.003554405272006,25
002001,buy,100,17.954553598500787,25
601877,buy,100,19.30991335393628,25
600795,buy,100,5.491616632007063,25
000776,buy,100,11.614796206546016,25
002905,sell,100,6.715720431189984,26
601628,sell,100,29.662241986952722,26
002001,buy,100,17.82663290120021,26
601877,buy,100,19.138191520292313,26
600795,buy,100,5.600899781914195,26
000776,buy,100,11.65643406059593,26
002905,sell,100,6.600280465702527,27
601628,buy,100,29.414547892394477,27
002001,buy,100,17.94119424909353,27
601877,buy,100,18.99960941463243,27
600795,buy,100,5.610617948137223,27
000776,buy,100,11.719196850918234,27
002905,sell,100,6.574609666797915,28
601628,sell,100,30.09639542160934,28
002001,buy,100,18.03237005621195,28
601877,buy,100,19.3590879631089,28
600795,buy,100,5.470807176609523,28
000776,buy,100,11.837284049212467,28
002905,sell,100,6.45663121965481,29
601628,sell,100,29.92005749399308,29
002001,buy,100,17.95583929326385,29
601877,buy,100,19.22887645766139,29
600795,buy,100,5.400971464307513,29
000776,buy,100,11.842161149620079,29
601628,sell,100,29.76383887741249,30
002001,buy,100,18.11758640819695,30
601877,buy,100,19.27098678629845,30
600795,buy,100,5.422713460768573,30
000776,buy,100,11.843014456999954,30
601628,sell,100,29.82056686313823,31
002001,buy,100,18.337787356760963,31
601877,buy,100,18.787058994364926,31
600795,buy,100,5.404878063148353,31
000776,buy,100,11.742943129398627,31
601628,sell,100,30.048746458529497,32
002001,buy,100,18.342676340760665,32
601877,buy,100,18.49097009693738,32
600795,buy,100,5.475913676996715,32
000776,buy,100,11.603067117495229,32
601628,buy,100,30.00690727199195,33
002001,buy,100,18.13478150524199,33
601877,buy,100,18.61332925695926,33
600795,buy,100,5.497439794521779,33
000776,buy,100,11.593484709360636,33
