,0
0,811.3388744012918
1,-5050.098240590887
2,1469.8001191520598
3,-4064.15852274606
4,-5078.716899486259
5,-2837.58582072868
6,2524.291270157788
7,1367.7735148973297
8,140.11813852912746
9,-11462.12479080772
10,-2474.820222195005
11,-1825.4349415306933
12,7164.298883908661
13,-456.09324693493545
14,3501.3038855292834
15,2952.1821525949053
16,618.4118222931866
17,-1496.0408465145156
18,-1089.7806797386147
19,4008.8037808041554
20,1141.5849570992868
21,2160.556868853513
22,570.4414362530224
23,2932.0029864464886
24,-6146.023754384369
25,-828.0634301071987
26,-326.63221822073683
27,934.1384860137478
28,-2203.277895284118
29,-1640.237860164838
30,-4310.396286536008
31,4135.756178110372
32,866.4570797563065
33,503.66238583554514
34,1631.1935153983068
35,1598.074150872184
36,-7258.756449621869
37,-9389.233425299404
38,-3411.0351161616854
39,249.9137942204252
40,1675.8568084943108
41,-718.72767764749
42,-4030.884479118511
43,-6149.825056259753
44,-409.2813294653315
45,9317.19716359675
46,-1588.4406517024618
47,1778.916082536336
48,1766.9482383879367
49,4613.179512547795
50,-1397.77098988113
51,-3999.443176352652
52,1820.136307736393
53,3203.329312724294
54,-2101.600748631172
55,-4080.3611002555117
56,5837.593810011633
57,2196.0808657605667
58,-1182.900107572088
59,-622.7021229511593
60,2505.591939147096
61,-2241.967450761702
