,0
0,-4673.1103755396325
1,-5210.279976330232
2,-15683.917916582897
3,-3055.773288271157
4,-5402.135810535634
5,3880.8730248222128
6,14172.80334307393
7,-6700.854577823309
8,4107.725548766088
9,10440.450368172955
10,10803.571902157506
11,-2165.129949866561
12,11026.059036271414
13,-15383.50335613219
14,21816.542502095224
15,4038.94323364296
16,-17219.801275360165
17,7478.721886000829
18,2096.728736366844
19,446.09020592458546
20,-19409.424426499987
21,2962.897127251141
22,3729.670881616883
23,25548.930196232395
24,24640.458634455223
25,-9495.022929906147
26,-1609.0898421499878
27,-567.9181398900691
28,4959.336827360792
29,-7363.715211355127
30,16152.847920802655
31,4532.116878696019
32,-6644.028225066606
33,9050.272238343023
34,-9137.913692311384
35,9660.404390920186
36,16510.50470993179
37,5702.96329370141
38,2202.572561671026
39,-10650.328237713082
40,6506.6508133634925
41,10649.660954121966
42,19984.07901977375
43,8369.863175110659
44,18763.543905420695
45,16728.9513050369
46,3046.0954864756204
47,25756.746552538825
48,-8965.208210272482
49,15706.005854864605
50,-25058.455914009828
51,-13706.579771016492
52,1499.0307724443264
53,20033.141353722895
54,8180.437648934545
55,-16006.186634020647
56,-1953.3559610329103
57,-4739.843562545488
58,11418.97121847584
59,10562.457636255305
60,16983.6370457008
61,29786.554218754638
