,0
0,21750.98721154104
1,-26789.966938746395
2,25147.45254928223
3,-1005.8198985103518
4,30188.907115771668
5,16862.697465983685
6,-15001.92015669262
7,17767.015090476954
8,-9736.258326407988
9,-39155.89805996674
10,2339.463883076329
11,11933.090501886792
12,-8594.50017555221
13,13863.507571169874
14,-6868.398132832255
15,-7700.751612416934
16,5516.654875115491
17,19929.84832265973
18,-5255.494303948712
19,41979.51500109187
20,11395.9683819348
21,-5968.06924843858
22,1103.9171524741687
23,-22544.36244173022
24,-22402.214955169475
25,12793.183273905655
26,-3252.285719509702
27,-4820.542769381078
28,293.5336657157168
29,8667.909643232822
30,-11196.693853009026
31,3176.961575994268
32,1001.0865319655277
33,-22507.760259744944
34,-110961.60735313059
35,4538.728769658832
36,50.72693805792369
37,26462.811491307104
38,3326.3493028166704
39,4323.920327463653
40,-1374.3373632021248
41,-4696.088721992681
42,-846.8521271019708
43,7144.540637859376
44,9432.827858590987
45,-7330.077016022755
46,4876.457525444683
47,-1677.458678229712
48,241.50226613180712
49,-4966.566877311561
50,1607.6207668497227
51,11394.578682132997
52,13892.019876152277
53,-2340.315399052808
54,9932.80763939349
55,-9466.69494293374
56,20739.6492936532
57,771.4420911215711
58,22865.64511147607
59,-16561.237324673682
60,6206.5611816938035
61,3067.0649707671255
