,0
0,1546277.1455805483
1,1556728.3295010512
2,1589119.789267773
3,1579413.7411876456
4,1620547.999247674
5,1631508.1546268356
6,1633984.0285929393
7,1589481.2440323194
8,1626552.0203216902
9,1649846.7470327653
10,1617179.6192019996
11,1588222.59339512
12,1553162.0113434535
13,1539632.742304276
14,1553487.819542431
15,1544624.5003188122
16,1556290.1504047068
17,1564070.3875641315
18,1608936.4784664437
19,1594445.6157339546
20,1581334.448410012
21,1569610.6516913
22,1569119.8234630902
23,1542207.5544051372
24,1523838.3334455597
25,1544059.9111669902
26,1537012.1983268193
27,1540127.9163305524
28,1543666.3818828382
29,1537172.8774078356
30,1596587.9292501225
31,1584365.9550078642
32,1621566.3741583694
33,1638767.1019367145
34,1616033.4383266105
35,1652302.4461275693
36,1715271.00146343
37,1716413.4792786292
38,1666254.6708096543
39,1660056.0468606493
40,1682200.7422089132
41,1675404.4378408561
42,1685421.5103696506
43,1695076.2262877047
44,1723608.507103484
45,1707457.9361307328
46,1744295.1408383308
47,1745672.0830212976
48,1691174.709570325
49,1673506.7532463225
50,1674780.546844022
51,1676642.0608407715
52,1734779.1307518447
53,1722472.2728439919
54,1758902.4921918102
55,1732856.7803690664
56,1755887.1505937006
57,1767950.3154609783
58,1729058.3329078895
59,1723580.37536408
60,1716181.3461453335
61,1730689.1219103888
62,1707075.9143058236
