,0
0,-3577.3043224290013
1,1835.0871677561663
2,420.28128234366886
3,268.7278064575512
4,-634.686903673457
5,-631.4805524521507
6,-43.17150434409268
7,-1124.8451204388402
8,727.519173315959
9,-1307.301242028363
10,-811.3375874375924
11,-1701.9952959539369
12,-289.6972302412614
13,-1102.1833789825905
14,344.28562752367
15,129.17624094244093
16,-2833.0304643407
17,819.7984047920909
18,1416.6204680900555
19,3522.861216454301
20,3211.0783377739135
21,-19.478441463317722
22,-1364.8968565980904
23,589.844762791181
24,-1854.348156208871
25,-2051.7488782349974
26,-1170.979228516575
27,-2012.226464035688
28,109.56435177777894
29,195.764625828946
30,-9.616120518185198
31,1218.0085424990393
32,122.58026806358248
33,776.8111016615294
34,7860.0760856552515
35,3216.052650718717
36,6866.05923520308
37,11611.128156430554
38,21589.085850764066
39,17558.648572428618
40,-18734.05912836967
41,3492.819051907398
42,-6597.766486201435
43,4853.454644694924
44,-6941.680431439076
45,-2522.3834902122617
46,-236.34886949229985
47,8225.011034009513
48,-424.42415717523545
49,4806.117453999817
50,1289.261201026151
51,-3740.9643745045178
52,436.31718689971603
53,-629.9121424660552
54,-4348.298048474826
55,-1047.6162076485343
56,4206.492763590068
57,-3605.5267841145396
58,4192.352747604949
59,9117.346210537944
60,-47.53437864896841
61,10892.915141164558
