,0
0,13492.87566941604
1,-14224.469826704822
2,5929.210901239887
3,-16693.398888014723
4,-13375.499139070744
5,-15203.570241169306
6,10413.411613908364
7,1913.799048350891
8,-997.0356542654335
9,-30193.63234078209
10,-4299.071951576974
11,-6374.5199535554275
12,20371.234894391848
13,-3116.8571850212757
14,12239.526992140105
15,9408.88830844406
16,-1800.0539438421838
17,-4089.6012320294976
18,-2690.91978890216
19,12730.34147671191
20,293.1260377797298
21,9130.171566942008
22,2843.045298608253
23,6840.1052272964735
24,-20445.787459402345
25,-4612.1277024874
26,2295.2563774697483
27,2413.627832978498
28,-2179.4414395508356
29,-2941.524448806653
30,-14539.006791029358
31,13407.916683902964
32,3612.375389643945
33,4002.650369141251
34,3474.035231141839
35,7805.426038550213
36,-30066.97233415069
37,-34521.884706575656
38,-12876.127455641748
39,1914.8452818025835
40,7047.040524828248
41,5252.489978000987
42,-12572.678643838968
43,-23336.852116750553
44,-969.6037102651317
45,40446.40072218329
46,-5882.875504840631
47,8067.229133195244
48,7318.889405542752
49,17486.249759923667
50,-4926.044066329021
51,-17484.309084335808
52,2993.1429386413656
53,18762.68402498099
54,-11401.844800490653
55,-16757.261103718076
56,27518.32631525304
57,6762.8243260302115
58,-5593.238199480111
59,-558.0936621876899
60,12619.690139824292
61,-9241.045792248566
