,0
0,5198.298019309295
1,32391.45976672182
2,-9706.048080127453
3,41134.25806002831
4,10960.155379161704
5,2475.8739661036525
6,-44502.78456061985
7,37070.77628937084
8,23294.726711075054
9,-32667.127830765676
10,-28957.025806879625
11,-35060.58205166645
12,-13529.269039177569
13,13855.077238155063
14,-8863.319223618833
15,11665.650085894624
16,7780.237159424694
17,44866.09090231219
18,-14490.862732489128
19,-13111.167323942529
20,-11723.796718711965
21,-490.8282282098662
22,-26912.26905795303
23,-18369.220959577477
24,20221.577721430454
25,-7047.712840170832
26,3115.7180037330836
27,3538.4655522857793
28,-6493.504475002643
29,59415.05184228695
30,-12221.974242258351
31,37200.419150505215
32,17200.727778345114
33,-22733.663610104006
34,36269.00780095882
35,62968.5553358607
36,1142.4778151991777
37,-50158.808468974894
38,-6198.623949005036
39,22144.69534826395
40,-6796.304368057055
41,10017.072528794408
42,9654.715918054106
43,28532.28081577923
44,-16150.570972751128
45,36837.20470759808
46,1376.9421829667408
47,-54497.373450972605
48,-17667.956324002473
49,1273.7935976996087
50,1861.5139967494179
51,58137.069911073195
52,-12306.857907852856
53,36430.21934781829
54,-26045.71182274376
55,23030.370224634185
56,12063.164867277723
57,-38891.982553088805
58,-5477.9575438094325
59,-7399.029218746582
60,14507.775765055325
61,-23613.207604565192
