,0
0,1162652.80145754
1,1156089.1497950237
2,1157924.23696278
3,1158344.5182451236
4,1158613.246051581
5,1157978.5591479077
6,1157347.0785954555
7,1157303.9070911114
8,1156179.0619706726
9,1156906.5811439885
10,1155599.2799019602
11,1154787.9423145226
12,1153085.9470185686
13,1152796.2497883274
14,1151694.0664093448
15,1152038.3520368685
16,1152167.528277811
17,1149334.4978134702
18,1150154.2962182623
19,1151570.9166863523
20,1155093.7779028066
21,1158304.8562405806
22,1158285.3777991172
23,1156920.4809425191
24,1157510.3257053103
25,1155655.9775491015
26,1153604.2286708665
27,1152433.24944235
28,1150421.0229783142
29,1150530.587330092
30,1150726.351955921
31,1150716.7358354027
32,1151934.7443779018
33,1152057.3246459654
34,1152834.135747627
35,1160694.2118332821
36,1163910.2644840009
37,1170776.323719204
38,1182387.4518756345
39,1203976.5377263986
40,1221535.1862988272
41,1202801.1271704575
42,1206293.946222365
43,1199696.1797361635
44,1204549.6343808584
45,1197607.9539494193
46,1195085.570459207
47,1194849.2215897148
48,1203074.2326237243
49,1202649.808466549
50,1207455.9259205488
51,1208745.187121575
52,1205004.2227470705
53,1205440.5399339702
54,1204810.6277915041
55,1200462.3297430293
56,1199414.7135353808
57,1203621.2062989709
58,1200015.6795148563
59,1204208.0322624613
60,1213325.3784729992
61,1213277.8440943502
62,1224170.7592355148
