,0
0,296.3697547512129
1,-1308.771947027417
2,1494.2321293733548
3,1218.5897659333423
4,365.7110616734717
5,-76.62423665355891
6,-2960.847661615815
7,148.8880867799744
8,653.9322005491704
9,5012.153465423267
10,-2247.3714857702143
11,2429.0181142804213
12,-3957.601631371537
13,1316.3962465741206
14,1142.9258294645697
15,-1215.6201483896002
16,-2503.927226630971
17,254.73827412351966
18,-1743.6152160554193
19,-578.4538180467207
20,2242.600992601132
21,-2273.955053252168
22,-5540.693756863009
23,-860.6062282053754
24,-3155.165728326887
25,2310.8121119863354
26,-2021.4607057846151
27,3691.718954225071
28,31.760370819130912
29,781.7650522568729
30,-3611.08714520419
31,-2445.9727801037952
32,175.8065002374351
33,-2345.2513354127295
34,-4837.875050933799
35,10726.069218680728
36,-374.91493944777176
37,4632.540700559737
38,547.2284593321383
39,-4809.551617793739
40,-2331.6109444748145
41,-4809.533187636873
42,-2509.9323989339173
43,484.25673007033765
44,5899.157801047433
45,1037.447951584123
46,9419.43341653538
47,-103.73239235836081
48,3035.3531494266354
49,1488.3948974388186
50,2721.720332365716
51,641.0183172184043
52,500.9981916982215
53,-1445.1222064753529
54,-9985.729333306663
55,-4065.3411182484124
56,5892.279968681047
57,3201.356490111444
58,841.8257539293263
59,-2823.3450223014224
60,21305.74598823767
61,1460.447328917915
