,0
0,1000000.0
1,1161456.3774356109
2,1160215.6655060353
3,1161444.167415759
4,1163278.5867874525
5,1163537.1601456364
6,1164029.2991859368
7,1161015.8305964093
8,1161280.7733013083
9,1162113.186765369
10,1165826.5456441087
11,1164632.864303531
12,1166297.1071753989
13,1163563.6027777954
14,1165496.2981855292
15,1167623.579813852
16,1165354.4959383882
17,1164490.8523372484
18,1163534.8819530024
19,1163104.8540668027
20,1161585.7231015929
21,1163175.476916338
22,1162442.7233293774
23,1161283.7870788558
24,1161545.3171803935
25,1159567.769596862
26,1161605.61946704
27,1161209.4326440254
28,1161740.1353080529
29,1161235.280529676
30,1161745.1801225222
31,1159473.0081304642
32,1158260.2890837167
33,1158705.652978239
34,1156427.998217794
35,1155836.2668513819
36,1158745.6339208968
37,1158056.2502467437
38,1160800.6196285503
39,1161671.9647389785
40,1160328.1826963315
41,1159339.3788709545
42,1157617.2719611502
43,1157681.5894461295
44,1157394.9620973098
45,1159715.1883444237
46,1156913.731809353
47,1162095.0084023983
48,1160051.6443306122
49,1160826.5268679792
50,1161819.588056839
51,1159945.7229868537
52,1160800.2470849
53,1161747.3276289268
54,1159813.691513641
55,1156804.251059828
56,1157611.1125350958
57,1158672.4178310162
58,1160869.6547875532
59,1160532.8220686573
60,1158570.0866671607
61,1163279.2504645598
62,1162652.80145754
