tic,type,quantity,price,high,low,day
002600,buy,100,14.89539396610111,15.23,14.02,2025-09-18
002905,sell,100,14.393776080608367,14.89,13.9,2025-09-19
600795,sell,100,4.961625666172476,4.98,4.92,2025-09-19
002001,sell,100,24.217095358483494,24.23,23.62,2025-09-19
601336,sell,100,78.63264705656583,78.51930681,77.21744592,2025-09-19
601628,buy,100,38.23665602001362,38.42,37.8,2025-09-19
601319,buy,100,9.106750032098434,9.22545732,9.06029568,2025-09-19
601877,buy,100,28.052787678851747,28.18,27.65,2025-09-19
002600,buy,100,14.417713538785465,14.45,13.92,2025-09-19
002905,sell,100,12.989064204692841,12.8,12.51,2025-09-22
600795,sell,100,4.9234055972832715,4.95,4.89,2025-09-22
002001,sell,100,23.760684192483314,24.3,23.37,2025-09-22
601628,buy,100,37.81725648311898,38.16,37.41,2025-09-22
601319,buy,100,9.026423595677986,9.21366006,9.0838902,2025-09-22
601877,buy,100,28.09788936072495,28.09,27.19,2025-09-22
002600,buy,100,13.98980549788219,15.41,14.31,2025-09-22
002905,sell,100,11.810689415037631,11.88,11.26,2025-09-23
600795,sell,100,4.923784169643186,4.98,4.9,2025-09-23
002001,sell,100,24.03351781795267,23.53,22.96,2025-09-23
601628,buy,100,37.4506710515311,37.9,37.26,2025-09-23
601319,buy,100,9.088374772829956,9.30803814,9.09568746,2025-09-23
601877,buy,100,27.51746548008174,28.6,27.23,2025-09-23
002600,buy,100,15.239991080784238,15.33,14.68,2025-09-23
002905,sell,100,10.711158032789827,11.35,10.81,2025-09-24
600795,sell,100,4.954502242170274,4.98,4.88,2025-09-24
002001,sell,100,23.754334701150658,23.55,23.03,2025-09-24
601628,buy,100,37.519047450651414,37.97,37.41,2025-09-24
601319,buy,100,9.0991349519834,9.24905184,9.0838902,2025-09-24
601877,buy,100,28.21447525795491,28.46,27.61,2025-09-24
002600,buy,100,15.127697880354244,15.7,14.74,2025-09-24
002905,sell,100,10.435747278854251,11.12,10.68,2025-09-25
600795,sell,100,4.925650201765238,4.94,4.87,2025-09-25
002001,sell,100,23.112343754901087,23.67,23.17,2025-09-25
601628,buy,100,37.58984561262187,37.93,37.46,2025-09-25
601319,buy,100,9.072878840496577,9.1428765,9.04849842,2025-09-25
601877,buy,100,28.451723001979992,29.48,28.21,2025-09-25
002600,buy,100,15.578766427345109,16.41,15.16,2025-09-25
002905,sell,100,10.538189314603807,10.89,10.48,2025-09-26
600795,sell,100,4.886913275003317,4.92,4.87,2025-09-26
002001,sell,100,23.211031525786968,23.74,23.37,2025-09-26
601336,buy,100,79.05503608216458,79.61076594,77.1911457,2025-09-26
601628,buy,100,37.58424176573753,38.42,37.51,2025-09-26
601319,buy,100,9.00191464032198,9.16647102,8.98951212,2025-09-26
601877,buy,100,28.895632999865338,30.08,28.71,2025-09-26
002600,buy,100,15.866435880982317,15.85,14.68,2025-09-26
002905,sell,100,10.205946368128062,10.72,10.42,2025-09-29
600795,sell,100,4.897902733832598,4.95,4.82,2025-09-29
002001,sell,26,23.508193630797905,23.64,23.12,2025-09-29
601336,buy,100,79.81671691848145,83.79250092,78.2431545,2025-09-29
601628,buy,100,38.01974418520928,39.96,38.03,2025-09-29
601319,buy,100,9.059599978145314,9.46140252,9.04849842,2025-09-29
601877,buy,100,28.985761791565455,29.46,28.68,2025-09-29
002600,buy,100,14.680997442846419,16.16,15.0,2025-09-29
002905,sell,100,10.276957155391573,10.75,10.51,2025-09-30
600795,sell,100,4.887680843910493,4.91,4.83,2025-09-30
601336,sell,100,79.82334434879357,82.30653849,79.80801759,2025-09-30
601628,buy,100,39.10880097383633,39.64,38.87,2025-09-30
601319,buy,100,9.144954808163552,9.28444362,9.10748472,2025-09-30
601877,buy,100,29.20531593439169,31.64,29.21,2025-09-30
002600,buy,100,16.14089024061337,16.83,16.08,2025-09-30
002905,sell,100,10.291517226025462,10.4,9.96,2025-10-09
600795,sell,100,4.878534178296104,5.07,4.9,2025-10-09
601336,sell,100,80.19482092905167,81.37288068,78.1116534,2025-10-09
601628,buy,100,39.00778209492564,39.44,38.48,2025-10-09
601319,buy,100,9.073385131617536,9.29624088,9.04849842,2025-10-09
601877,buy,100,30.266087380899116,32.51,31.02,2025-10-09
002600,buy,100,16.256218902384862,17.43,16.71,2025-10-09
002905,sell,100,9.764295564144849,10.24,10.06,2025-10-10
600795,sell,100,5.076627163145458,5.11,5.0,2025-10-10
601628,buy,100,38.88848273213953,40.06,39.06,2025-10-10
601319,buy,100,9.198663475584373,9.4967943,9.21366006,2025-10-10
601877,buy,100,31.446544787585733,31.96,30.7,2025-10-10
002600,buy,100,17.18727746203076,18.2,15.86,2025-10-10
002905,sell,100,9.884325417950748,10.11,9.66,2025-10-13
600795,sell,100,5.076731003320311,5.09,4.94,2025-10-13
601628,buy,100,38.848882729634646,39.23,38.59,2025-10-13
601319,buy,100,9.277096244325518,9.29624088,9.10748472,2025-10-13
601877,buy,100,30.155635874196886,30.42,29.38,2025-10-13
002600,buy,100,16.031792242079973,15.48,14.58,2025-10-13
002905,sell,100,9.96946237757802,10.28,9.94,2025-10-14
600795,sell,100,5.062551678468007,5.13,5.04,2025-10-14
601628,buy,100,38.32617415247485,40.02,39.11,2025-10-14
601319,buy,100,9.178010232065219,9.68555046,9.41421348,2025-10-14
601877,buy,100,29.384019814655186,31.65,29.73,2025-10-14
002600,buy,100,15.293246693075634,16.05,15.09,2025-10-14
002905,sell,100,10.04820833306294,10.24,10.03,2025-10-15
600795,sell,100,5.058871226088085,5.08,4.95,2025-10-15
601336,buy,100,84.76733399521162,89.48649855,85.90966863,2025-10-15
601628,buy,100,39.042563407532874,40.54,39.54,2025-10-15
601319,buy,100,9.468122559536225,9.72094224,9.5557806,2025-10-15
601877,buy,100,29.31445560324937,30.6,29.46,2025-10-15
002600,buy,100,15.505207092395285,15.88,14.78,2025-10-15
002905,sell,100,10.482764535192402,10.36,10.09,2025-10-16
600795,sell,100,5.016503373022424,5.06,4.98,2025-10-16
601336,sell,100,88.38809878694164,91.98501945,89.0262447,2025-10-16
601628,buy,100,39.71117090500891,42.67,41.02,2025-10-16
601319,buy,100,9.543034906291387,10.15744086,9.65015868,2025-10-16
601877,buy,100,30.394828257896005,30.85,29.83,2025-10-16
002600,buy,100,15.65472431000555,15.5,15.05,2025-10-16
002905,sell,100,10.434739307127892,10.22,9.94,2025-10-17
600795,sell,100,5.034801206281409,5.08,4.99,2025-10-17
601628,buy,100,41.58426956117153,42.75,40.68,2025-10-17
601319,buy,100,9.864474527496991,10.24002168,9.98048196,2025-10-17
601877,buy,100,32.02129202246666,30.39,28.5,2025-10-17
002600,buy,100,15.111530844719383,15.06,14.08,2025-10-17
002905,sell,100,10.210399118848146,10.29,10.07,2025-10-20
600795,sell,100,5.013830538408365,5.03,4.9,2025-10-20
601628,buy,100,39.905124030411244,43.35,42.09,2025-10-20
601319,buy,100,9.842481092704162,10.24002168,9.94509018,2025-10-20
601877,buy,100,30.620928457081316,29.29,28.51,2025-10-20
002600,buy,100,14.1197835706966,14.65,14.25,2025-10-20
002905,sell,100,10.391015842426567,10.48,10.15,2025-10-21
600795,sell,100,4.992691623629071,5.02,4.96,2025-10-21
601628,buy,100,41.512112859636545,44.24,42.13,2025-10-21
601319,buy,100,9.914749816333368,10.35799428,10.00407648,2025-10-21
601877,buy,100,29.953807302564382,29.24,28.59,2025-10-21
002600,buy,100,14.370971725359558,15.03,14.59,2025-10-21
002905,sell,100,10.442761301659049,10.67,10.37,2025-10-22
600795,sell,100,4.993212930858135,5.03,4.97,2025-10-22
601628,buy,100,42.98186803458259,44.25,43.37,2025-10-22
601319,buy,100,10.047441925218884,10.2636162,10.13384634,2025-10-22
601877,buy,100,29.37271678879857,28.97,28.39,2025-10-22
002600,buy,100,14.97901464276889,15.05,14.65,2025-10-22
002905,sell,100,10.426854275092483,10.76,10.37,2025-10-23
600795,sell,100,4.964140981496311,5.16,5.01,2025-10-23
601628,buy,100,42.99142843399197,45.0,43.68,2025-10-23
601319,buy,100,10.11386823757365,10.42877784,10.18103538,2025-10-23
601877,buy,100,29.000266839470715,28.71,28.11,2025-10-23
002600,buy,100,14.756225412774366,14.67,14.23,2025-10-23
002905,sell,100,10.601316955676303,10.73,10.54,2025-10-24
600795,sell,100,5.093254590081051,5.11,4.99,2025-10-24
601336,buy,100,89.42822306956342,91.09081197,89.07884514,2025-10-24
601628,buy,100,43.53273871181533,44.55,43.83,2025-10-24
601319,buy,100,10.251500052827254,10.3815888,10.19283264,2025-10-24
601877,buy,100,28.796414779103362,29.18,28.81,2025-10-24
002600,buy,100,14.613558387419907,15.34,14.73,2025-10-24
002905,sell,100,10.4791770269908,10.78,10.55,2025-10-27
600795,sell,100,5.0046435185882725,5.23,5.02,2025-10-27
601336,buy,100,89.48066882779644,92.7082755,90.03880317,2025-10-27
601628,buy,100,43.481232914179564,45.42,43.6,2025-10-27
601319,buy,100,10.236486748487797,10.54675044,10.21642716,2025-10-27
601877,buy,100,29.179576811834703,29.59,28.95,2025-10-27
002600,buy,100,15.286598410180304,15.85,15.42,2025-10-27
002905,sell,100,10.583873587753622,10.8,10.61,2025-10-28
600795,sell,100,5.202993926825002,5.35,5.23,2025-10-28
601336,sell,100,90.9637471191249,92.05077,90.05195328,2025-10-28
601628,buy,100,44.14555792361498,45.39,44.55,2025-10-28
601319,buy,100,10.34212843986468,10.53495318,10.3226025,2025-10-28
601877,buy,100,29.126771920607425,28.92,28.43,2025-10-28
002600,buy,100,15.797168572125374,16.19,15.63,2025-10-28
002905,sell,100,10.66669620551169,10.73,10.5,2025-10-29
600795,sell,100,5.273702113106847,5.39,5.25,2025-10-29
601336,sell,100,89.87562958423894,92.37952275,90.28865526,2025-10-29
601628,buy,100,44.237011323682964,45.58,44.75,2025-10-29
601319,buy,100,10.238965813905072,10.42877784,10.27541346,2025-10-29
601877,buy,100,28.711400590464475,30.69,28.47,2025-10-29
002600,buy,100,15.837099257586814,16.26,15.82,2025-10-29
002905,sell,100,10.613261014781893,10.77,10.54,2025-10-30
600795,sell,100,5.345484673677128,5.48,5.31,2025-10-30
601336,buy,100,91.37554840452094,96.24565509,92.1822711,2025-10-30
601628,buy,100,44.377030031271275,45.73,44.08,2025-10-30
601319,buy,100,10.284219349928184,10.57034496,10.2636162,2025-10-30
601877,buy,100,30.51238757075742,29.5,28.8,2025-10-30
002600,buy,100,16.1900160730246,16.75,15.89,2025-10-30
002905,sell,100,10.515613968372346,10.87,10.46,2025-10-31
600795,sell,100,5.4367344758100815,5.43,5.25,2025-10-31
601336,sell,100,92.43018843866965,93.74713419,88.77639261,2025-10-31
601628,buy,100,43.61038571137935,44.95,43.9,2025-10-31
601319,buy,100,10.131011171157846,10.42877784,9.93329292,2025-10-31
601877,buy,100,28.90653547823662,29.33,28.5,2025-10-31
002600,buy,100,15.938011407447048,16.2,15.53,2025-10-31
002905,sell,100,10.751875016833655,11.11,10.77,2025-11-03
600795,sell,100,5.289447611792275,5.43,5.29,2025-11-03
601336,buy,100,87.96591948408287,89.1577458,86.93537721,2025-11-03
601628,buy,100,43.29859839709476,44.15,42.8,2025-11-03
601319,buy,100,9.817692737990084,10.06306278,9.89790114,2025-11-03
601877,buy,100,28.75667526611127,29.03,27.86,2025-11-03
002600,buy,100,15.661142939955461,15.44,14.86,2025-11-03
002905,sell,100,11.006462079947815,11.53,10.79,2025-11-04
600795,sell,100,5.403626708961092,5.48,5.38,2025-11-04
601336,sell,100,86.22024959955716,89.51279877,87.32988051,2025-11-04
601628,buy,100,42.45438360460103,43.8,43.0,2025-11-04
601319,buy,100,9.90753740249476,10.15744086,9.93329292,2025-11-04
601877,buy,100,28.32264095399529,29.44,28.23,2025-11-04
002600,buy,100,15.282599171437322,15.24,14.71,2025-11-04
002905,sell,100,11.318360947687179,11.94,11.12,2025-11-05
600795,sell,100,5.433404342555441,5.45,5.31,2025-11-05
601628,buy,100,42.947936960011724,43.39,42.6,2025-11-05
601319,buy,100,9.933518815176612,10.00407648,9.8507121,2025-11-05
601877,buy,100,28.706210755389186,29.88,27.77,2025-11-05
002600,buy,100,14.928029014188796,14.75,14.3,2025-11-05
002905,sell,100,11.699240134977737,11.67,11.25,2025-11-06
600795,sell,100,5.398853729731636,5.56,5.38,2025-11-06
601628,buy,100,42.832777196550744,43.92,43.12,2025-11-06
601319,buy,100,9.881967748168137,10.25181894,10.00407648,2025-11-06
601877,buy,100,29.92262662320398,32.55,30.3,2025-11-06
002600,buy,100,14.6791844708845,15.06,14.54,2025-11-06
002905,sell,100,11.329647811824689,11.72,11.25,2025-11-07
600795,sell,100,5.482874707402662,5.54,5.44,2025-11-07
601628,buy,100,43.82678335130797,43.97,43.35,2025-11-07
601319,buy,100,10.073863585677442,10.21642716,10.06306278,2025-11-07
601877,buy,100,32.2719549188856,35.81,32.39,2025-11-07
002600,buy,100,15.011892324527725,14.98,14.6,2025-11-07
002905,sell,100,11.396598180173896,11.8,11.27,2025-11-10
600795,sell,100,5.448876047426893,5.5,5.43,2025-11-10
601336,buy,100,87.47050362204529,90.4727568,87.46138161,2025-11-10
601628,buy,100,43.854025848023596,44.45,43.16,2025-11-10
601319,buy,100,9.96097064671762,10.19283264,9.9686847,2025-11-10
601877,buy,100,34.00370709165931,35.4,33.1,2025-11-10
002600,buy,100,14.788863652418367,14.87,14.34,2025-11-10
002905,sell,100,11.671956237424164,11.96,11.46,2025-11-11
600795,sell,100,5.435728125143797,5.48,5.41,2025-11-11
601336,buy,100,89.34321547630091,90.43330647,88.22408799,2025-11-11
601628,buy,100,44.98178902915679,44.38,43.21,2025-11-11
601319,buy,100,10.056811466054139,10.16923812,9.9686847,2025-11-11
601877,buy,100,32.3545459247008,34.29,33.03,2025-11-11
002600,buy,100,14.428354222788474,14.54,13.88,2025-11-11
002905,sell,100,11.879384007956832,12.12,11.61,2025-11-12
600795,sell,100,5.42432258455432,5.46,5.37,2025-11-12
601336,sell,100,87.48539125837951,92.12967066,88.14518733,2025-11-12
601628,buy,100,44.432139520831406,44.8,43.6,2025-11-12
601319,buy,100,9.874966104853192,10.47596688,10.01587374,2025-11-12
601877,buy,100,32.894249616488814,33.19,31.27,2025-11-12
002600,buy,100,13.975451606791466,14.12,13.75,2025-11-12
002905,sell,100,11.628113403017633,12.0,11.51,2025-11-13
600795,sell,100,5.424123382318066,5.51,5.36,2025-11-13
601336,sell,100,90.35773416868508,91.74831747,89.85470163,2025-11-13
601628,buy,100,45.30881115160883,45.07,44.17,2025-11-13
601319,buy,100,10.220630059777857,10.64112852,10.36979154,2025-11-13
601877,buy,100,34.13867418318987,32.57,31.65,2025-11-13
002600,buy,100,14.03004021847155,14.09,13.79,2025-11-13
002905,sell,100,11.69870727835223,11.83,11.56,2025-11-14
600795,sell,100,5.3940609794575725,5.42,5.32,2025-11-14
601628,buy,100,45.35879438125529,45.3,44.11,2025-11-14
601319,buy,100,10.34026486069574,10.58214222,10.36979154,2025-11-14
601877,buy,100,35.88503087371588,31.7,30.85,2025-11-14
002600,buy,100,13.976098545797868,13.82,13.55,2025-11-14
002905,sell,100,11.502620454188436,11.64,11.3,2025-11-17
600795,sell,100,5.325152567598271,5.36,5.24,2025-11-17
601628,buy,100,44.60835780372843,44.27,42.99,2025-11-17
601319,buy,100,10.242802128959587,10.41698058,10.07486004,2025-11-17
601877,buy,100,33.620911089107395,31.09,30.22,2025-11-17
002600,buy,100,13.536691418342526,13.63,13.35,2025-11-17
002905,sell,100,11.464303639763967,11.84,11.4,2025-11-18
600795,sell,100,5.335093945189146,5.35,5.26,2025-11-18
601628,buy,100,43.738021217547356,43.57,42.78,2025-11-18
601319,buy,100,9.992724742513273,10.2046299,9.98048196,2025-11-18
601877,buy,100,32.43054520115256,30.88,29.88,2025-11-18
002600,buy,100,13.484621851358389,13.58,13.3,2025-11-18
002905,sell,100,11.40001591892913,11.5,11.08,2025-11-19
600795,sell,100,5.2865257549606035,5.39,5.27,2025-11-19
601628,buy,100,43.16961118721869,44.68,43.01,2025-11-19
601319,buy,100,9.914060569428168,10.47596688,10.00407648,2025-11-19
601877,buy,100,31.431395001038908,30.39,29.49,2025-11-19
002600,buy,100,13.384356042090221,13.59,13.35,2025-11-19
002905,sell,100,11.084307760000229,11.26,10.78,2025-11-20
600795,sell,100,5.377444165191846,5.45,5.35,2025-11-20
601628,buy,100,44.23576552169397,44.96,44.03,2025-11-20
601319,buy,100,10.215932561763957,10.60573674,10.3226025,2025-11-20
601877,buy,100,30.640648026391865,30.13,28.92,2025-11-20
002600,buy,100,13.444308097934117,13.68,13.29,2025-11-20
