,0
0,-674.4576334967278
1,5042.587666671723
2,-392.125926991459
3,3670.402342250105
4,1030.18250298989
5,-964.6899212666322
6,-9671.241772466572
7,9337.039995699655
8,7818.322829544079
9,-4218.726430697832
10,-2013.8729189799633
11,268.26005038945004
12,-3493.8343049164396
13,1170.3920086445287
14,-494.2205013928469
15,1672.0933505322319
16,3546.1738128145225
17,9550.792600572575
18,-1995.8430433105677
19,-5032.93241277663
20,-3783.3146816939116
21,874.4028768423013
22,-1514.2573155551217
23,-6755.59228121792
24,-461.64786553545855
25,-1813.1443810581695
26,-952.6943877737503
27,1862.9640652465168
28,150.23290632548742
29,5830.840417341562
30,2483.7293181968853
31,6585.891734600533
32,665.7079415258486
33,-4889.976023573661
34,5551.991996610304
35,11448.980162553024
36,5860.172250766773
37,-11045.394050033763
38,-1491.215769880917
39,2530.408970741555
40,-1264.2321949093603
41,1797.702504302375
42,1381.0461686879862
43,5392.198716375977
44,-2606.6893386447337
45,9134.523275436834
46,-2144.2821464245208
47,-10517.13436408341
48,-4518.957247593906
49,2336.3790877098218
50,2913.879505513236
51,11414.384632558562
52,2441.39957637107
53,2782.943238604348
54,-2616.0061397727113
55,9034.28812095942
56,5175.866899452405
57,-10612.126265174244
58,-6791.975166223943
59,-4981.40495012328
60,1332.1272253000643
61,-6811.476462028222
