tic,type,quantity,price,high,low,day
600795,buy,2,4.561706591534894,4.59,4.53,2024-11-20
002905,buy,0,7.576181608065963,8.08,7.35,2024-11-20
002600,buy,0,8.289464573245496,8.45,8.16,2024-11-20
000776,sell,100,16.269550123610536,16.31,16.03,2024-11-21
300442,sell,100,32.18434422630264,32.55,31.6,2024-11-21
601319,sell,100,8.328036657077407,8.44897581,8.36828982,2024-11-21
601336,buy,88,64.14335044238234,63.294921,62.286237,2024-11-21
601628,buy,0,43.73842673534528,43.76,43.11,2024-11-21
002001,buy,1,21.141868370240555,21.5,21.32,2024-11-21
601877,buy,0,22.261956135788935,22.35,21.91,2024-11-21
600795,buy,0,4.5831728186260445,4.63,4.56,2024-11-21
002905,buy,0,7.635772947315127,8.28,7.48,2024-11-21
002600,buy,0,8.391010562540032,8.4,8.17,2024-11-21
000776,sell,100,16.21184922467401,16.21,15.43,2024-11-22
300442,sell,100,32.05985884906724,33.53,31.39,2024-11-22
601319,sell,100,8.330132562930507,8.46050238,8.08012557,2024-11-22
601336,buy,88,63.97523744353917,63.3453552,59.260185,2024-11-22
601628,buy,0,43.916251122066754,44.13,41.02,2024-11-22
002001,buy,1,21.22760763379745,21.54,20.8,2024-11-22
601877,buy,0,22.199135317741895,22.18,21.41,2024-11-22
600795,buy,0,4.60393939850619,4.63,4.48,2024-11-22
002905,buy,0,7.916704930365086,7.8,7.4,2024-11-22
002600,buy,0,8.286579971536995,8.65,8.17,2024-11-22
000776,sell,100,15.49524555532902,15.6,15.25,2024-11-25
300442,sell,100,31.395961052756757,32.02,29.88,2024-11-25
601319,sell,100,7.956879949282313,8.14928499,7.98791301,2024-11-25
601336,buy,91,59.83356696922422,59.52496455,57.50759655,2024-11-25
601628,buy,0,41.21268021869473,41.27,39.91,2024-11-25
002001,buy,1,21.377232102006676,20.9,20.46,2024-11-25
601877,buy,0,21.552375091854486,21.89,21.47,2024-11-25
600795,buy,1,4.48382358238101,4.52,4.35,2024-11-25
002905,buy,0,7.315065802447498,7.58,7.14,2024-11-25
002600,buy,0,8.2777701722458,8.31,7.8,2024-11-25
000776,sell,100,15.549195254668593,15.66,15.42,2024-11-26
600795,sell,100,4.353746907107415,4.38,4.26,2024-11-26
300442,sell,100,30.65747863591183,31.72,30.24,2024-11-26
601319,sell,100,7.984163863174356,8.22997098,8.02249272,2024-11-26
601336,buy,99,58.65142435805624,58.97018835,57.75976755,2024-11-26
601628,buy,0,40.41284883818124,41.03,40.01,2024-11-26
002001,buy,1,20.65062859505415,21.01,20.61,2024-11-26
601877,buy,0,21.822199556529522,21.85,21.51,2024-11-26
002905,buy,2,7.391993533559144,7.74,7.4,2024-11-26
002600,buy,0,8.00064146336168,8.16,7.88,2024-11-26
000776,sell,100,15.571945241242647,15.7,15.43,2024-11-27
600795,sell,100,4.274303931302856,4.39,4.25,2024-11-27
300442,sell,100,30.76341682702303,31.53,30.17,2024-11-27
601319,sell,100,8.139888677209441,8.36828982,8.13775842,2024-11-27
601336,buy,100,58.34757364677619,59.19714225,57.4697709,2024-11-27
601628,buy,0,40.7824333251454,41.75,40.07,2024-11-27
002001,buy,1,20.68297629766166,20.89,20.5,2024-11-27
601877,buy,0,21.536912510287948,22.14,21.4,2024-11-27
002905,buy,1,7.360444809077308,7.65,7.15,2024-11-27
002600,buy,0,7.9478749006707226,8.36,7.63,2024-11-27
000776,sell,100,15.933895285334437,15.82,15.58,2024-11-28
300442,sell,100,30.869879601597784,31.82,30.93,2024-11-28
601319,sell,100,8.32559600787252,8.39134296,8.24149755,2024-11-28
601336,buy,91,60.393436779049615,60.13017495,58.6045404,2024-11-28
601628,buy,0,41.93927699988708,41.96,40.67,2024-11-28
002001,buy,0,20.572412089044228,20.86,20.51,2024-11-28
601877,buy,0,22.02572730840184,22.19,21.82,2024-11-28
600795,buy,2,4.395441385105951,4.4,4.33,2024-11-28
002905,buy,0,7.5472780767083165,7.79,7.52,2024-11-28
002600,buy,0,8.329893752522766,8.51,8.16,2024-11-28
000776,sell,100,15.912624434754253,16.3,15.56,2024-11-29
300442,sell,100,30.015217220410705,33.1,30.87,2024-11-29
601319,sell,100,8.249239264640613,8.48355552,8.26455069,2024-11-29
601336,buy,88,61.4562824342184,62.29013599,58.70555106,2024-11-29
601628,buy,0,41.37504333133809,42.86,40.71,2024-11-29
002001,buy,0,21.009461709745228,20.97,20.55,2024-11-29
601877,buy,0,21.76636222515721,22.28,21.8,2024-11-29
600795,buy,0,4.357671162381302,4.41,4.34,2024-11-29
002905,buy,0,7.471380917206406,7.63,7.39,2024-11-29
002600,buy,0,8.244865128584205,8.64,8.12,2024-11-29
000776,sell,100,16.119092574547977,16.29,15.78,2024-12-02
300442,sell,100,31.31165622919798,35.15,32.73,2024-12-02
601319,sell,100,8.310468258983455,8.40286953,8.2991304,2024-12-02
601336,buy,88,63.081120114804094,61.7416052,59.5729951,2024-12-02
601628,buy,0,41.913430920718234,42.15,41.22,2024-12-02
002001,buy,0,20.579449021308683,21.15,20.57,2024-12-02
601877,buy,0,22.032041187537832,22.27,21.91,2024-12-02
600795,buy,2,4.369023996749893,4.46,4.34,2024-12-02
002905,buy,0,7.370924414461479,8.2,7.41,2024-12-02
002600,buy,0,8.593138297414407,9.04,8.7,2024-12-02
000776,sell,100,16.186578151788563,16.29,15.99,2024-12-03
300442,sell,100,32.825262244828046,34.07,32.72,2024-12-03
601319,sell,100,8.31811972657088,8.48355552,8.33371011,2024-12-03
601336,buy,91,62.91991639863138,62.69834495,60.83589157,2024-12-03
601628,buy,-1,42.173692280910906,42.64,41.36,2024-12-03
002001,buy,2,20.789839413086884,21.08,20.8,2024-12-03
601877,buy,0,21.918666127966716,22.24,21.75,2024-12-03
600795,buy,0,4.457218642355874,4.51,4.41,2024-12-03
002905,buy,0,8.092935799807309,8.9,8.3,2024-12-03
002600,buy,0,8.848050445206463,8.81,8.54,2024-12-03
000776,sell,100,16.21104120891541,16.38,16.07,2024-12-04
300442,sell,100,32.27053730495274,33.53,32.24,2024-12-04
601319,sell,100,8.396949309041881,8.49508209,8.37981639,2024-12-04
601336,buy,90,62.96258364719237,62.44321435,61.33339624,2024-12-04
601628,buy,0,42.53570910471724,42.44,41.57,2024-12-04
002001,buy,0,20.881888307766058,20.87,20.42,2024-12-04
601877,buy,0,21.81633365323767,21.94,21.55,2024-12-04
600795,buy,2,4.495911846160889,4.5,4.44,2024-12-04
002905,buy,0,8.366736399549993,9.31,8.21,2024-12-04
002600,buy,0,8.68828063612804,8.95,8.47,2024-12-04
000776,sell,100,16.11903348413296,16.45,16.1,2024-12-05
600795,sell,100,4.491773750782014,4.51,4.43,2024-12-05
300442,sell,100,32.01124448552727,34.09,32.57,2024-12-05
601319,sell,100,8.348598423646239,8.46050238,8.35676325,2024-12-05
601336,buy,97,62.5377779971083,61.9967358,61.1037787,2024-12-05
601628,buy,0,41.79447716122232,41.99,41.34,2024-12-05
002001,buy,0,20.83032171704108,20.55,20.2,2024-12-05
601877,buy,0,21.53846354071051,21.67,21.4,2024-12-05
002905,buy,2,8.494100532224401,8.88,8.39,2024-12-05
002600,buy,0,8.806879907939583,8.82,8.59,2024-12-05
000776,sell,100,16.14788714784663,16.66,16.21,2024-12-06
300442,sell,100,33.33478791955858,33.99,32.88,2024-12-06
601336,buy,79,61.951035695753575,67.3544784,61.43544848,2024-12-06
601628,buy,1,41.39132075211965,44.57,41.41,2024-12-06
601319,buy,0,8.259169264348143,8.7601932,8.36828982,2024-12-06
002001,buy,0,20.622736403467133,20.63,20.31,2024-12-06
601877,buy,0,21.408366061979905,21.85,21.35,2024-12-06
600795,buy,1,4.457329039514298,4.51,4.45,2024-12-06
002905,buy,0,8.688833842799067,9.01,8.45,2024-12-06
002600,buy,0,8.73621117467992,8.95,8.71,2024-12-06
000776,sell,100,16.20404347902164,16.44,16.04,2024-12-09
300442,sell,100,33.87977728962898,35.93,33.83,2024-12-09
601336,buy,78,63.93749095049547,67.58409594,64.48425915,2024-12-09
601628,buy,0,42.889243731219324,43.82,42.61,2024-12-09
601319,buy,1,8.440046651168174,8.74866663,8.55271494,2024-12-09
002001,buy,0,20.205345324408263,20.72,20.44,2024-12-09
601877,buy,0,21.660746840760112,21.98,21.66,2024-12-09
600795,buy,0,4.493566283617402,4.54,4.48,2024-12-09
002905,buy,0,8.828020218722521,8.76,8.37,2024-12-09
002600,buy,0,8.905227715931833,9.0,8.66,2024-12-09
000776,sell,100,16.03734447542578,17.15,16.38,2024-12-10
300442,sell,100,35.27979039793834,36.46,34.47,2024-12-10
601319,sell,100,8.502379980250746,9.09446373,8.65645407,2024-12-10
601336,buy,90,66.14528162287083,70.72220232,67.74993083,2024-12-10
601628,buy,0,43.17216438294388,45.71,43.48,2024-12-10
002001,buy,1,20.51720756267896,21.03,20.63,2024-12-10
601877,buy,0,21.607494160998613,22.29,21.7,2024-12-10
600795,buy,0,4.520486477222002,4.59,4.48,2024-12-10
002905,buy,0,8.734632434137167,9.25,8.61,2024-12-10
002600,buy,0,8.745942933781771,9.41,8.83,2024-12-10
000776,sell,100,16.242063948884606,16.48,16.27,2024-12-11
300442,sell,100,35.363846941441295,41.35,35.7,2024-12-11
601319,sell,100,8.50817747248495,8.72561349,8.5296618,2024-12-11
601336,buy,89,67.0939580137753,68.23467897,65.45375543,2024-12-11
601628,buy,0,43.32691572605632,44.11,42.38,2024-12-11
002001,buy,1,20.53843431739602,20.81,20.59,2024-12-11
601877,buy,0,21.617263464429417,21.96,21.66,2024-12-11
600795,buy,1,4.478639698792249,4.53,4.46,2024-12-11
002905,buy,0,8.851087370235474,9.07,8.61,2024-12-11
002600,buy,0,9.01154255626141,9.73,8.92,2024-12-11
000776,sell,100,16.278765430636703,16.61,16.27,2024-12-12
300442,sell,100,38.89718115671538,44.46,38.87,2024-12-12
601319,sell,100,8.444117690059235,8.93309175,8.55271494,2024-12-12
601336,buy,96,65.80802305131445,68.13262673,64.99452035,2024-12-12
601628,buy,0,42.479526424964426,44.08,42.33,2024-12-12
002001,buy,1,20.98542111542076,21.15,20.66,2024-12-12
601877,buy,0,21.841537127699706,22.48,21.77,2024-12-12
600795,buy,3,4.498394312206074,4.52,4.47,2024-12-12
002905,buy,0,8.980415978282691,9.5,8.75,2024-12-12
002600,buy,0,9.51757122217561,9.51,9.14,2024-12-12
000776,sell,100,16.450583081549265,16.37,16.0,2024-12-13
300442,sell,100,40.99772833228111,50.92,41.73,2024-12-13
601319,sell,100,8.699758997404862,8.82935262,8.57576808,2024-12-13
601336,buy,98,66.7946222873689,66.14260805,63.45098022,2024-12-13
601628,buy,1,43.48121112186753,43.03,41.43,2024-12-13
002001,buy,0,20.620778068397197,21.0,20.56,2024-12-13
601877,buy,0,22.350608307123185,22.84,22.18,2024-12-13
600795,buy,2,4.508119785453018,4.5,4.45,2024-12-13
002905,buy,0,9.236286129860673,9.76,9.11,2024-12-13
002600,buy,0,9.233101587211713,9.41,9.06,2024-12-13
000776,sell,100,16.066377115124485,16.13,15.84,2024-12-16
600795,sell,100,4.458067539455369,4.58,4.46,2024-12-16
300442,sell,100,45.243035170733926,49.08,44.35,2024-12-16
601319,sell,100,8.502996291742766,8.67950721,8.51813523,2024-12-16
601336,buy,100,63.86532630176371,64.0377806,62.73661454,2024-12-16
601628,buy,24,41.579759005154486,41.51,40.36,2024-12-16
002001,buy,1,20.962897028701846,20.75,20.4,2024-12-16
601877,buy,0,22.297501053828746,22.68,21.74,2024-12-16
002905,buy,1,9.074770952714607,10.11,8.82,2024-12-16
002600,buy,0,9.073516931686028,8.98,8.68,2024-12-16
000776,sell,100,15.927640790829901,16.0,15.77,2024-12-17
300442,sell,100,43.4379724804312,47.97,43.92,2024-12-17
601319,sell,100,8.526158730844934,8.6449275,8.54118837,2024-12-17
601336,buy,100,64.6523702500956,64.25464161,62.7621276,2024-12-17
601628,buy,7,40.879152479814366,41.35,40.43,2024-12-17
002001,buy,1,20.549524466262664,20.72,20.41,2024-12-17
601877,buy,0,21.742203603982926,22.35,21.76,2024-12-17
600795,buy,1,4.546511347804334,4.63,4.46,2024-12-17
002905,buy,0,9.274281325172634,9.45,8.58,2024-12-17
002600,buy,0,8.764671265234938,8.89,8.62,2024-12-17
000776,sell,100,15.899099206295796,15.99,15.78,2024-12-18
300442,sell,100,43.35909708971158,48.28,42.05,2024-12-18
601319,sell,100,8.582546399726938,8.78324634,8.54118837,2024-12-18
601336,buy,100,66.30399178719586,64.52252874,63.00450167,2024-12-18
601628,buy,3,41.163621508274225,41.68,40.86,2024-12-18
002001,buy,0,20.508940543665084,20.88,20.56,2024-12-18
601877,buy,0,22.04316818293184,22.49,22.03,2024-12-18
600795,buy,3,4.456860342219006,4.56,4.45,2024-12-18
002905,buy,0,8.546715333126485,9.57,8.76,2024-12-18
002600,buy,0,8.715645884531549,8.82,8.62,2024-12-18
000776,sell,100,15.792894735099981,15.87,15.64,2024-12-19
300442,sell,100,46.08595934400335,56.1,45.62,2024-12-19
601319,sell,100,8.552509971309604,8.57576808,8.44897581,2024-12-19
601336,buy,100,66.22834266537619,63.38719757,61.89468356,2024-12-19
601628,buy,9,41.290205465443435,41.17,40.26,2024-12-19
002001,buy,1,20.48261163180694,20.94,20.49,2024-12-19
601877,buy,0,22.249464461086315,22.28,22.01,2024-12-19
600795,buy,4,4.497528049978428,4.5,4.41,2024-12-19
002905,buy,0,8.658450277987868,8.87,8.5,2024-12-19
002600,buy,0,8.76536078972742,8.94,8.48,2024-12-19
000776,sell,100,15.825478022899478,15.94,15.79,2024-12-20
600795,sell,100,4.428588189893926,4.46,4.33,2024-12-20
300442,sell,100,55.50284719923511,61.35,54.05,2024-12-20
601319,sell,100,8.480180649854935,8.54118837,8.39134296,2024-12-20
601336,buy,100,64.50683091231342,63.94848489,62.30289252,2024-12-20
601628,buy,47,41.412488231845195,41.3,40.55,2024-12-20
002001,buy,0,20.56556672611274,20.89,20.68,2024-12-20
601877,buy,0,22.140243333983236,22.45,22.08,2024-12-20
002905,buy,1,8.450407063737511,8.85,8.56,2024-12-20
002600,buy,0,8.872426836472005,9.09,8.76,2024-12-20
000776,sell,100,15.763388485331088,16.03,15.71,2024-12-23
300442,sell,100,56.16728184026666,60.25,54.02,2024-12-23
601319,sell,100,8.372307840473425,8.61034779,8.42592267,2024-12-23
601336,buy,100,63.78684715287174,64.76490281,62.7621276,2024-12-23
601628,buy,39,40.992531758118425,41.26,40.68,2024-12-23
002001,buy,1,20.9666480794549,21.29,20.75,2024-12-23
601877,buy,0,22.018315743654966,22.27,21.92,2024-12-23
600795,buy,4,4.339074955870456,4.43,4.3,2024-12-23
002905,buy,0,8.433328338190913,8.68,7.77,2024-12-23
002600,buy,0,8.971100812889635,9.01,8.42,2024-12-23
000776,sell,100,15.677287978003733,15.99,15.72,2024-12-24
300442,sell,100,58.45507184816524,58.57,54.07,2024-12-24
601319,sell,100,8.423636943007205,8.73714006,8.50660866,2024-12-24
601336,buy,100,63.47993114679968,65.54305114,63.43822369,2024-12-24
601628,buy,46,40.97191384901526,42.11,40.76,2024-12-24
002001,buy,0,20.98712589183822,21.39,21.01,2024-12-24
601877,buy,0,21.86289359860122,22.4,21.92,2024-12-24
600795,buy,1,4.408823547688954,4.48,4.39,2024-12-24
002905,buy,0,7.710415568836034,8.04,7.56,2024-12-24
002600,buy,0,8.479556938039604,8.6,8.42,2024-12-24
000776,sell,100,15.87307789345272,16.04,15.7,2024-12-25
300442,sell,100,55.08545222836547,58.27,52.91,2024-12-25
601319,sell,100,8.571864180040485,8.89851204,8.69103378,2024-12-25
601336,buy,100,64.50228672685026,65.98952969,64.17810243,2024-12-25
601628,buy,35,41.70526537672849,42.52,41.55,2024-12-25
002001,buy,1,21.183082074439152,21.47,21.08,2024-12-25
601877,buy,0,22.250500093400476,22.55,22.25,2024-12-25
600795,buy,1,4.469844964265285,4.49,4.42,2024-12-25
002905,buy,0,7.648329882770776,8.3,7.18,2024-12-25
002600,buy,0,8.598392532095314,8.57,8.21,2024-12-25
300442,sell,100,53.54696478545666,58.04,54.32,2024-12-26
601319,sell,100,8.688509534204792,8.84087919,8.72561349,2024-12-26
601336,buy,95,65.07553853529414,65.13484218,64.07605019,2024-12-26
601628,buy,0,41.75047865199856,42.21,41.6,2024-12-26
002001,buy,1,21.237331201313065,21.28,20.95,2024-12-26
601877,buy,0,22.30441108589992,22.87,22.36,2024-12-26
600795,buy,2,4.4810952080972495,4.48,4.36,2024-12-26
002905,buy,0,7.904459989918396,8.14,7.8,2024-12-26
002600,buy,0,8.302456877138466,8.56,8.17,2024-12-26
300442,sell,100,54.686788306012744,56.18,53.17,2024-12-27
601319,sell,100,8.666388377628811,8.91003861,8.66798064,2024-12-27
601336,buy,97,65.13540220250108,65.27516401,63.33617145,2024-12-27
601628,buy,0,41.66611328307539,42.31,41.14,2024-12-27
002001,buy,0,21.327616852261126,21.27,21.05,2024-12-27
601877,buy,0,22.45021422297694,22.8,22.42,2024-12-27
600795,buy,1,4.3717375815726705,4.45,4.35,2024-12-27
002905,buy,0,7.951222585267387,8.46,7.87,2024-12-27
002600,buy,0,8.548571178689599,8.7,8.45,2024-12-27
300442,sell,100,52.72463825851679,55.75,53.2,2024-12-30
601319,sell,100,8.692312623147998,9.02530431,8.78324634,2024-12-30
601336,buy,94,64.87773370811851,66.333956,64.22912855,2024-12-30
601628,buy,0,41.447692782739175,42.5,41.66,2024-12-30
002001,buy,1,21.165107677280904,21.54,21.18,2024-12-30
601877,buy,0,22.507539706341923,23.15,22.66,2024-12-30
600795,buy,2,4.452679580909899,4.48,4.4,2024-12-30
002905,buy,0,8.272964740600436,8.22,7.8,2024-12-30
002600,buy,0,8.552383624948561,8.52,8.26,2024-12-30
300442,sell,100,52.705205680802464,54.16,51.28,2024-12-31
601319,sell,100,8.84880048284601,9.1059903,8.78324634,2024-12-31
601336,buy,93,66.15937386253998,66.5890866,63.3999541,2024-12-31
601628,buy,-1,41.92680892661214,42.54,41.23,2024-12-31
002001,buy,1,21.064307089517825,21.45,21.01,2024-12-31
601877,buy,0,22.64628445070237,23.31,22.81,2024-12-31
600795,buy,3,4.423115982481977,4.46,4.37,2024-12-31
002905,buy,0,8.21260222185403,8.29,7.88,2024-12-31
002600,buy,0,8.330583311934024,8.33,7.95,2024-12-31
300442,sell,100,51.251749650922136,52.07,48.81,2025-01-02
601319,sell,100,8.642627912548782,8.85240576,8.22997098,2025-01-02
601336,buy,94,63.34888832884319,63.00450167,59.59850816,2025-01-02
601628,buy,0,40.817534012803804,41.23,38.81,2025-01-02
002001,buy,1,21.221475177556275,21.25,20.6,2025-01-02
601877,buy,0,22.49580354357138,22.9,21.84,2025-01-02
600795,buy,0,4.373912122976035,4.4,4.2,2025-01-02
002905,buy,0,8.09460149206221,8.2,7.9,2025-01-02
002600,buy,0,8.006486746557057,8.1,7.68,2025-01-02
600795,sell,100,4.223954389216378,4.27,4.19,2025-01-03
300442,sell,100,50.14675803749822,50.12,47.36,2025-01-03
601319,sell,100,8.164540520558909,8.31065697,8.01096615,2025-01-03
601336,buy,100,60.83553549934866,60.5935175,58.82035983,2025-01-03
601628,buy,4,38.665072731655094,39.31,38.38,2025-01-03
002001,buy,0,21.267504295893012,21.17,20.67,2025-01-03
601877,buy,0,21.774328565457836,22.17,21.38,2025-01-03
002905,buy,0,8.18717392174527,8.8,7.43,2025-01-03
002600,buy,0,7.81696691797115,7.85,7.57,2025-01-03
600795,sell,100,4.209876248521469,4.24,4.15,2025-01-06
300442,sell,100,48.45620706684887,49.59,46.27,2025-01-06
601319,sell,100,7.926258049723477,8.09165214,7.87264731,2025-01-06
601336,buy,100,59.94725101309256,59.1902992,57.83810702,2025-01-06
601628,buy,1,38.16287453224883,38.97,38.19,2025-01-06
002001,buy,0,20.695917936102486,20.89,20.42,2025-01-06
601877,buy,0,21.63515264417976,21.68,21.2,2025-01-06
002905,buy,2,7.9915402617305515,7.79,7.13,2025-01-06
002600,buy,0,7.614080639714375,7.65,7.27,2025-01-06
300442,sell,100,46.94807031450793,48.56,46.37,2025-01-07
601319,sell,100,7.999310528527234,8.05707243,7.93028016,2025-01-07
601336,buy,92,59.39024726491061,58.41215087,57.08547175,2025-01-07
601628,buy,0,38.08165804898366,38.53,37.98,2025-01-07
002001,buy,1,20.878464838005605,20.89,20.39,2025-01-07
601877,buy,0,22.604390754289927,21.44,20.97,2025-01-07
600795,buy,0,4.204462645307649,4.22,4.14,2025-01-07
002905,buy,0,7.1560940764821135,7.27,6.91,2025-01-07
002600,buy,0,7.361882263905136,7.65,7.38,2025-01-07
300442,sell,100,47.383673481531446,49.02,46.13,2025-01-08
601319,sell,100,8.052420263925246,8.11470528,7.89570045,2025-01-08
601336,buy,93,59.095170056951076,59.39440368,57.1492544,2025-01-08
601628,buy,1,37.97016675718128,38.61,37.69,2025-01-08
002001,buy,0,20.82177388843149,21.35,20.75,2025-01-08
601877,buy,0,22.81088226363063,21.35,20.65,2025-01-08
600795,buy,0,4.150445144325495,4.21,4.13,2025-01-08
002905,buy,0,7.092327035637572,7.21,6.84,2025-01-08
002600,buy,0,7.604186847992241,7.54,7.19,2025-01-08
600795,sell,100,4.167641942710615,4.19,4.1,2025-01-09
300442,sell,100,47.74884089022875,51.05,47.84,2025-01-09
601319,sell,100,8.076233399054836,8.02249272,7.89570045,2025-01-09
601336,buy,100,59.40889095321793,59.93017794,58.2973421,2025-01-09
601628,buy,1,38.223026892347264,38.46,37.73,2025-01-09
002001,buy,0,20.773190888119863,21.29,20.9,2025-01-09
601877,buy,0,22.250408363342284,21.15,20.63,2025-01-09
002905,buy,1,6.966848854003475,7.38,7.0,2025-01-09
002600,buy,0,7.447407491272315,7.64,7.37,2025-01-09
600795,sell,100,4.096697243044619,4.12,4.02,2025-01-10
300442,sell,100,50.09547166546807,51.01,48.1,2025-01-10
601319,sell,100,7.920621715863076,7.9652622,7.75595604,2025-01-10
601336,buy,100,59.01980885905492,59.03722084,57.41714153,2025-01-10
601628,buy,7,37.82341772564425,38.16,36.95,2025-01-10
002001,buy,1,21.212427004473284,21.22,20.86,2025-01-10
601877,buy,0,21.085482468008994,20.82,20.47,2025-01-10
002905,buy,1,7.160016489289701,7.24,6.74,2025-01-10
002600,buy,0,7.554656139425933,7.69,7.44,2025-01-10
600795,sell,100,4.006727735563181,4.04,3.97,2025-01-13
300442,sell,100,48.890056348461655,50.06,46.49,2025-01-13
601319,sell,100,7.815377598628458,7.83735288,7.60479048,2025-01-13
601336,buy,100,58.175573495804244,57.45541112,56.44764525,2025-01-13
601628,buy,6,37.13723208581563,36.95,36.35,2025-01-13
002001,buy,1,20.94964266847819,21.29,20.75,2025-01-13
601877,buy,0,20.500884711077667,20.6,20.13,2025-01-13
002905,buy,0,6.699758406672627,6.8,6.43,2025-01-13
002600,buy,0,7.430364001533017,7.58,7.22,2025-01-13
