,0
0,2408.4726300027687
1,-6729.19316578703
2,-28532.79862349853
3,18485.291411136976
4,-6067.627510923194
5,-2844.830159397563
6,2378.5201584647875
7,-14098.21936635347
8,7252.273138900753
9,17641.180624946253
10,21885.91346410988
11,1932.6783113463316
12,1192.51325093396
13,-12533.023407090921
14,23546.796406169422
15,9947.708218759391
16,-15407.300293230452
17,12482.692361758556
18,-5325.628819273552
19,-7911.518095456995
20,-14446.284588265
21,14180.290705265477
22,-1294.5065677706152
23,31628.24514844874
24,21162.144984679762
25,-4104.216488595586
26,-17582.367600066587
27,5793.655300675891
28,4139.870148320217
29,-2038.831397248432
30,2840.962570882868
31,10697.536892594537
32,-2419.762336722575
33,1610.8718492512126
34,-15237.270137655083
35,1087.195639308542
36,184.0219281844329
37,-249.06318143592216
38,2200.8832798793446
39,-2514.5885518973228
40,3924.245283689117
41,6786.941821260611
42,463.8053137175739
43,-2228.5424311063252
44,6469.391119743697
45,6227.664792407304
46,645.2795596052893
47,16704.242307567038
48,-10965.936247075908
49,9872.521243171534
50,-17017.047141179675
51,-11263.71246161731
52,-750.9450579481199
53,7089.736188100418
54,2235.5430458753835
55,-5801.654318409972
56,-715.5291369312909
57,-4358.277350420598
58,6367.310678150272
59,-4065.1518374129664
60,4671.838217067299
61,15636.014495823998
