,0
0,1601215.672851518
1,1615101.864774506
2,1608372.671608719
3,1579839.8729852205
4,1598325.1643963575
5,1592257.5368854343
6,1589412.7067260367
7,1591791.2268845015
8,1577693.007518148
9,1584945.2806570488
10,1602586.461281995
11,1624472.374746105
12,1626405.0530574513
13,1627597.5663083852
14,1615064.5429012943
15,1638611.3393074637
16,1648559.0475262231
17,1633151.7472329927
18,1645634.4395947512
19,1640308.8107754777
20,1632397.2926800207
21,1617951.0080917557
22,1632131.2987970212
23,1630836.7922292505
24,1662465.0373776993
25,1683627.182362379
26,1679522.9658737835
27,1661940.5982737169
28,1667734.2535743928
29,1671874.123722713
30,1669835.2923254645
31,1672676.2548963474
32,1683373.791788942
33,1680954.0294522194
34,1682564.9013014706
35,1667327.6311638155
36,1668414.826803124
37,1668598.8487313085
38,1668349.7855498726
39,1670550.668829752
40,1668036.0802778546
41,1671960.3255615437
42,1678747.2673828043
43,1679211.0726965219
44,1676982.5302654156
45,1683451.9213851593
46,1689679.5861775666
47,1690324.8657371718
48,1707029.1080447389
49,1696063.171797663
50,1705935.6930408345
51,1688918.6458996548
52,1677654.9334380375
53,1676903.9883800894
54,1683993.7245681898
55,1686229.2676140652
56,1680427.6132956552
57,1679712.084158724
58,1675353.8068083033
59,1681721.1174864536
60,1677655.9656490406
61,1682327.803866108
62,1697963.818361932
