,0
0,1634115.863330332
1,1616493.279866071
2,1580280.118958512
3,1600065.5929767354
4,1578885.2091155904
5,1551832.4299073457
6,1515339.3829489814
7,1527659.7911027519
8,1537560.690999448
9,1539656.0477906405
10,1466304.0066028598
11,1448424.004667085
12,1447611.1467097283
13,1482530.1383158988
14,1471381.8994690047
15,1499000.0982014197
16,1519759.9191451888
17,1522102.63659193
18,1508059.817436522
19,1509698.2043069464
20,1546528.4699155053
21,1572254.2510590747
22,1581220.3962462232
23,1593372.0312211874
24,1634464.0317199759
25,1621037.9863955847
26,1604643.8072134182
27,1613173.4097535126
28,1635445.458635562
29,1679820.74357101
30,1671092.7897928613
31,1675177.5897553174
32,1675001.989761918
33,1674605.764211253
34,1681233.5161719194
35,1671104.6414572818
36,1687018.9834070622
37,1641189.3234196976
38,1581714.0171694164
39,1555354.4732757404
40,1545100.754259939
41,1545047.9528688279
42,1544642.6474035974
43,1535818.437032504
44,1502721.6118386912
45,1506797.3265646049
46,1568033.781055717
47,1549772.5273421188
48,1568196.0153790223
49,1580669.0244964166
50,1609387.375639011
51,1605839.9919638962
52,1586691.203309851
53,1601920.9164772138
54,1636542.2110103655
55,1621345.5908947792
56,1598724.5941117322
57,1630360.2083328054
58,1631530.857269397
59,1626776.151396852
60,1604169.5287957569
61,1617810.154040184
62,1603860.1006269604
