,0
0,1000000.0
1,1161382.8734604954
2,1160167.0539296698
3,1161277.0499367795
4,1162248.942046049
5,1162604.4105088424
6,1163040.4741417894
7,1160294.1713736348
8,1159831.085018673
9,1160438.5704636113
10,1164452.8520509156
11,1162597.7942743564
12,1164405.3767900881
13,1161464.112267082
14,1163538.7585509429
15,1165022.9324835152
16,1163484.77733718
17,1162870.7933413435
18,1162222.6041038227
19,1161447.3614277425
20,1159874.1415344162
21,1161932.159071342
22,1160790.342467201
23,1158946.9900180325
24,1159360.263831956
25,1157147.067891215
26,1159311.159687026
27,1158485.836820982
28,1159163.1389689522
29,1158132.0746563703
30,1158862.3572083255
31,1156067.6963758436
32,1154156.3106071292
33,1154587.3514437359
34,1151491.9839948812
35,1150107.2043437662
36,1154121.2920665215
37,1152315.7942648446
38,1154346.2865744322
39,1155743.535527012
40,1154786.5261646349
41,1153888.4513756668
42,1151442.7970626724
43,1150793.5663019808
44,1149789.4019854516
45,1152158.8989046745
46,1149663.091868318
47,1154759.0848241197
48,1153027.679445288
49,1154726.1379085938
50,1155020.6068712014
51,1153688.7307292079
52,1154497.0536183205
53,1155697.6403698924
54,1154242.1832527579
55,1151436.6250903162
56,1152544.1161514753
57,1153777.944840287
58,1154875.423261688
59,1154523.0623553998
60,1153323.2079583346
61,1158376.975819333
62,1158454.721986373
