,0
0,-6793.821537599899
1,6134.14258994814
2,2558.786052228883
3,10932.907370329602
4,1226.1831462972332
5,752.6246822192334
6,-19155.684968161397
7,6840.0112421249505
8,6250.471044633072
9,-11603.656126828631
10,2002.0337945795618
11,-4468.051267750561
12,5283.409997728188
13,-9622.266861632932
14,-2281.9153369539417
15,-594.5212120804936
16,5361.514287996804
17,16205.918918610783
18,-1129.8092520970386
19,-8716.567576427711
20,-2375.7147430782206
21,10673.414100670256
22,-6453.143861128949
23,-19070.73161201272
24,-11332.883481161669
25,-4610.57905369252
26,-37.103781796991825
27,1441.9281786114443
28,1360.8573826875072
29,21273.109110402875
30,2213.810096685076
31,7682.337117878487
32,-7794.787409253418
33,-14396.299621213228
34,15833.72693083575
35,18699.107731532305
36,37245.08864560537
37,-35855.87429793831
38,22130.549365508836
39,22803.631322998088
40,-1927.084964378737
41,11195.281673528953
42,2146.0596156076062
43,16779.537093937397
44,-1634.6387720047496
45,15338.071099251043
46,-24107.460982375313
47,-13419.517435594462
48,-12802.56514051184
49,10384.625712033128
50,5023.564026940381
51,34555.69161353214
52,7987.5880622677505
53,7920.171974530444
54,-10675.977065338986
55,28464.091240330366
56,14770.413042057306
57,-33600.58242073585
58,-27690.86509870435
59,-19188.653356473893
60,17759.71542018326
61,-11367.879775514128
