,0
0,1222182.9132230668
1,1225746.3680804942
2,1223192.27456166
3,1214251.126288704
4,1215943.4094974739
5,1214940.7557783406
6,1214543.8554787082
7,1215893.8191999083
8,1212719.1154981328
9,1214790.9448816017
10,1222832.617070409
11,1227817.6042295168
12,1227420.0360509325
13,1229161.8464623978
14,1227274.4020418758
15,1233165.6022639559
16,1235093.6369186845
17,1232240.2265691967
18,1236134.4330516672
19,1236886.509799813
20,1237066.9911039637
21,1233874.531832388
22,1236626.6074983412
23,1235647.698330902
24,1240268.38890205
25,1245244.18104244
26,1246305.0062506278
27,1243576.1992647983
28,1245037.09304165
29,1247516.6238209936
30,1247759.116686251
31,1250793.7493809718
32,1253689.7547889436
33,1253957.6030164887
34,1254611.9196944428
35,1251300.3188041607
36,1251687.7419556228
37,1255202.35725294
38,1256674.0866835471
39,1254906.581620148
40,1251285.574744564
41,1252507.5574885393
42,1254714.5279930697
43,1257778.4489770161
44,1257132.3906218964
45,1258131.607259028
46,1259303.81243111
47,1260073.462515197
48,1267929.2070692014
49,1265667.2881165913
50,1273678.0808052332
51,1269430.0129474283
52,1263232.9242224004
53,1263836.026966289
54,1268523.9711699653
55,1269280.7026606596
56,1265612.9210272767
57,1265402.1605701568
58,1262685.8452216943
59,1264408.2109144211
60,1265956.8689871205
61,1268733.9067406016
62,1277142.9197745647
