,0
0,250.2360067719128
1,-1215.8195308255963
2,1109.9960071097594
3,971.8921092695091
4,355.46846279338934
5,436.0636329469271
6,-2746.3027681545354
7,-463.0863549618516
8,607.4854449382983
9,4014.2815873043146
10,-1855.0577765591443
11,1807.5825157316867
12,-2941.2645230060443
13,2074.646283860784
14,1484.173932572361
15,-1538.1551463352516
16,-613.983995836461
17,-648.1892375207972
18,-775.2426760802045
19,-1573.2198933262844
20,2058.0175369258504
21,-1141.816604141146
22,-1843.3524491684511
23,413.273813923588
24,-2213.195940741105
25,2164.091795810964
26,-825.3228660440072
27,677.302147970302
28,-1031.0643125819042
29,730.2825519551989
30,-2794.6608324819244
31,-1911.385768714361
32,431.04083660664037
33,-3095.367448854726
34,-1384.77965111495
35,4014.08772275527
36,-1805.4978016768582
37,2030.492309587542
38,1397.2489525799174
39,-957.0093623772264
40,-898.0747889680788
41,-2445.654312994331
42,-649.2307606916875
43,-1004.1643165291753
44,2369.4969192228746
45,-2495.807036356535
46,5095.992955801776
47,-1731.4053788317833
48,1698.4584633058403
49,294.46896260767244
50,-1331.8761419935618
51,808.3228891126346
52,1200.5867515718564
53,-1455.4571171344724
54,-2805.55816244171
55,1107.4910611591768
56,1233.8286888117436
57,1097.4784214009997
58,-352.3609062882606
59,-1199.854397065239
60,5053.7678609984
61,77.74616703996435
