,0
0,2404.0907289921306
1,-11533.96293962025
2,-45.567484156927094
3,-10629.717155717546
4,-834.5822435307782
5,-6183.914036361268
6,3408.207259796327
7,-1402.290031975368
8,2643.2457033880055
9,-4976.139317602618
10,6967.346339988755
11,-1081.2428936006036
12,-3112.872570668813
13,6096.1076819736045
14,1023.8952178817708
15,414.2515200835187
16,-4987.393845727667
17,6501.648869862314
18,-1576.4801763161086
19,23384.251052877633
20,7392.077882991405
21,-2293.3221259543207
22,-1318.586963040987
23,7700.630695082014
24,-6509.328609739896
25,-7839.841821606038
26,3240.6749408424366
27,-12211.06424172176
28,809.3885361999273
29,4400.405061385594
30,12706.23989224038
31,2761.0540158404037
32,-2367.98820428201
33,4058.2161024517845
34,49042.75435722014
35,31943.688233729452
36,43418.252951091155
37,52587.394062141655
38,137613.41601268458
39,148684.00164360367
40,-129913.44468293805
41,24266.506224716315
42,-57924.61174900504
43,26708.261039747158
44,-46690.443687802646
45,-2101.211458285339
46,3328.93422454712
47,57298.58713425766
48,7785.852516726358
49,10149.361516879871
50,5138.194801694946
51,-26275.796398900682
52,5003.880471352488
53,6435.332762711449
54,-17806.84058684646
55,-21257.937436038395
56,8898.00912238867
57,-5922.386466296157
58,21023.93358964566
59,65659.74758697394
60,-13830.15825880994
61,88191.58994369511
