,0
0,1209885.2484717763
1,1217429.172872697
2,1212211.673004217
3,1217401.6655158675
4,1214893.4545711768
5,1219683.6556402408
6,1227139.6093294409
7,1221667.6366932215
8,1225235.2561734093
9,1222284.9087746087
10,1214035.5778666202
11,1213782.6441913052
12,1216352.2548757247
13,1212804.0431380537
14,1213999.8942362778
15,1211817.7693016753
16,1210580.0389220144
17,1213085.5115623572
18,1220958.901035334
19,1224022.9919830519
20,1239594.6610078844
21,1243263.6149268036
22,1238795.6336716544
23,1236422.1728094174
24,1227291.1464458457
25,1223166.7187190712
26,1227625.276251983
27,1228543.9661889798
28,1228127.7692470872
29,1223367.3400827986
30,1220836.9339518864
31,1218596.6730912281
32,1222860.8153019731
33,1225546.8420170823
34,1226232.4716333796
35,1202183.6856160772
36,1204871.5069152531
37,1204655.7371571383
38,1208235.2749794554
39,1206901.6311942327
40,1210715.3504737369
41,1212561.1462104642
42,1214963.8739703973
43,1218423.0761467535
44,1217657.17319741
45,1217179.4304693849
46,1215896.257849358
47,1217415.2847830115
48,1214781.1641853638
49,1212138.4150670678
50,1209765.510494465
51,1207933.8604466503
52,1210736.7528645366
53,1213027.45472721
54,1214009.0639462492
55,1217300.4281661073
56,1215577.9162486314
57,1218842.210907052
58,1218503.4374487319
59,1227296.8600697864
60,1222272.3422716015
61,1221817.1866789956
62,1222182.9132230668
